time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	fba__R1	fba__R2	fba__R3	fba__RATP	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	bounds__fbalb_EX_adp	bounds__fbalb_EX_atp	bounds__fbalb_EX_glc	bounds__fbalb_EX_pyr	dt	fba__ub_RATP	fba__ub_default	fba__zero	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
1260.0	2.259999999999998	0.7400000000000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-22.59999999999998	-7.400000000000013	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1280.0	2.279999999999998	0.7200000000000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-22.79999999999998	-7.200000000000013	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1300.0	2.299999999999998	0.7000000000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-22.99999999999998	-7.000000000000015	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1320.0	2.319999999999998	0.6800000000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.199999999999978	-6.800000000000015	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1340.0	2.339999999999998	0.6600000000000017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.39999999999998	-6.6000000000000165	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1360.0	2.359999999999998	0.6400000000000017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.59999999999998	-6.400000000000016	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1380.0	2.379999999999998	0.6200000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.79999999999998	-6.200000000000017	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1400.0	2.399999999999999	0.6000000000000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.99999999999999	-6.000000000000014	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1420.0	2.4199999999999986	0.5800000000000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.199999999999985	-5.800000000000014	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1440.0	2.439999999999998	0.5600000000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.39999999999998	-5.600000000000015	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1460.0	2.4599999999999977	0.5400000000000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.599999999999977	-5.400000000000014	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1480.0	2.4799999999999978	0.5200000000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.799999999999976	-5.200000000000014	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1500.0	2.499999999999998	0.5000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.999999999999975	-5.000000000000015	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1520.0	2.519999999999998	0.48000000000000165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.199999999999978	-4.800000000000016	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1540.0	2.539999999999998	0.4600000000000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.399999999999977	-4.600000000000014	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1560.0	2.559999999999998	0.4400000000000012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.599999999999977	-4.400000000000012	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1580.0	2.579999999999998	0.42000000000000115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.799999999999976	-4.200000000000011	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1600.0	2.5999999999999983	0.400000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.999999999999982	-4.00000000000001	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1620.0	2.6199999999999988	0.38000000000000084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.199999999999985	-3.8000000000000083	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1640.0	2.6399999999999983	0.3600000000000008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.39999999999998	-3.600000000000008	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1660.0	2.6599999999999984	0.34000000000000075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.599999999999984	-3.4000000000000075	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1680.0	2.6799999999999984	0.32000000000000073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.799999999999983	-3.2000000000000073	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1700.0	2.6999999999999984	0.30000000000000077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.999999999999982	-3.0000000000000075	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1720.0	2.7199999999999984	0.2800000000000008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.19999999999998	-2.800000000000008	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1740.0	2.7399999999999984	0.2600000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.399999999999984	-2.600000000000006	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1760.0	2.7599999999999985	0.24000000000000044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.599999999999984	-2.4000000000000044	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1780.0	2.7799999999999985	0.22000000000000033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.799999999999983	-2.2000000000000033	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1800.0	2.7999999999999985	0.20000000000000034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.999999999999982	-2.000000000000003	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1820.0	2.819999999999999	0.18000000000000044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.19999999999999	-1.8000000000000043	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1840.0	2.8399999999999985	0.16000000000000056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.399999999999984	-1.6000000000000054	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1860.0	2.8599999999999985	0.14000000000000062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.599999999999984	-1.4000000000000061	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1880.0	2.879999999999999	0.12000000000000041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.79999999999999	-1.200000000000004	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1900.0	2.899999999999999	0.10000000000000048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.99999999999999	-1.0000000000000047	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1920.0	2.919999999999999	0.0800000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.19999999999999	-0.8000000000000059	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1940.0	2.939999999999999	0.06000000000000057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.399999999999988	-0.6000000000000056	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1960.0	2.9599999999999995	0.04000000000000049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.599999999999994	-0.40000000000000485	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1980.0	2.9799999999999995	0.02000000000000052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.799999999999994	-0.2000000000000052	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2000.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2020.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2040.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2060.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2080.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2100.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2120.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2140.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2160.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2180.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2200.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2220.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2240.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2260.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2280.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2300.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2320.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2340.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2360.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2380.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2400.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2420.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2440.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2460.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2480.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2500.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
