time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	dummy_EX_Ac	dummy_EX_Glcxt	dummy_EX_O2	dummy_EX_X	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	vO2_transfer	EX_Ac	EX_Glcxt	EX_O2	EX_X	O2_ref	Y	bounds__Km_EX_Glcxt	bounds__Vmax_EX_Glcxt	bounds__Vmax_EX_O2	bounds__lb_default	bounds__lb_kin_EX_Glcxt	bounds__lb_kin_EX_O2	bounds__ub_default	bounds__zero	dt	fba__lb_default	fba__ub_default	fba__zero	kLa	lb_EX_Ac	lb_EX_Glcxt	lb_EX_O2	lb_EX_X	ub_EX_Ac	ub_EX_Glcxt	ub_EX_O2	ub_EX_X
4.8	0.550453821774	10.5184118778	0.205438651631	0.0179457137768	0.0	0.0	0.0	0.0	0.0	0.0	0.159210204797	0.0	0.440959674794	-0.0959096336646	0.179202005056	0.036914258692	-0.0107704768766	0.0342101127654	5.3444312585	-9.98578308366	-2.05699584598	0.600169879591	0.21	0.0179457137768	0.015	10.0	15.0	-1000.0	-9.98575959986	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.50453821774	-9.98575959986	-2.05438651631	-0.179457137768	1000.0	1000.0	1000.0	1000.0
4.9	0.560344363535	10.4999360862	0.205162269612	0.0190559643472	0.0	0.0	0.0	0.0	0.0	0.0	0.159008244297	0.0	0.44105780597	-0.101865955727	0.190288278915	0.0391483162102	-0.0114348372599	0.0362829779136	5.34562060836	-9.98575959986	-2.05438651631	0.600066050267	0.21	0.0190559643472	0.015	10.0	15.0	-1000.0	-9.98573457805	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.60344363535	-9.98573457805	-2.05162269612	-0.190559643472	1000.0	1000.0	1000.0	1000.0
5.0	0.57084920955	10.4803174304	0.204869571696	0.0202346789908	0.0	0.0	0.0	0.0	0.0	0.0	0.158794326325	0.0	0.441161739523	-0.108192406129	0.202058133674	0.0415139266662	-0.012139918401	0.0384782122819	5.34688028302	-9.98573457805	-2.05162269612	0.599956065847	0.21	0.0202346789908	0.015	10.0	15.0	-1000.0	-9.98570791203	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.7084920955	-9.98570791203	-2.04869571696	-0.202346789908	1000.0	1000.0	1000.0	1000.0
5.1	0.582006540679	10.4594854582	0.204559648365	0.0214860516076	0.0	0.0	0.0	0.0	0.0	0.0	0.15856777995	0.0	0.441271799984	-0.114912006649	0.214553435536	0.0440183819027	-0.0128881841707	0.0408026372645	5.34821421581	-9.98570791203	-2.04869571696	0.599839579935	0.21	0.0214860516076	0.015	10.0	15.0	-1000.0	-9.98567948749	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.82006540679	-9.98567948749	-2.04559648365	-0.214860516076	1000.0	1000.0	1000.0	1000.0
5.2	0.593856913464	10.4373654048	0.204231546076	0.0228145295555	0.0	0.0	0.0	0.0	0.0	0.0	0.158327901211	0.0	0.441388327719	-0.122049212624	0.227818579799	0.0466693214348	-0.0136822436298	0.0432634044333	5.34962653195	-9.98567948749	-2.04559648365	0.59971622893	0.21	0.0228145295555	0.015	10.0	15.0	-1000.0	-9.98564918139	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.93856913464	-9.98564918139	-2.04231546076	-0.228145295555	1000.0	1000.0	1000.0	1000.0
5.3	0.606443408132	10.4138779323	0.203884265974	0.0242248285512	0.0	0.0	0.0	0.0	0.0	0.0	0.158073952071	0.0	0.441511679397	-0.129630002209	0.241900639392	0.0494747418843	-0.0145248591241	0.0458680051923	5.35112155429	-9.98564918139	-2.04231546076	0.599585631467	0.21	0.0242248285512	0.015	10.0	15.0	-1000.0	-9.98561686109	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-6.06443408132	-9.98561686109	-2.03884265974	-0.242248285512	1000.0	1000.0	1000.0	1000.0
5.4	0.619811785839	10.3889388543	0.203516762687	0.0257219483962	0.0	0.0	0.0	0.0	0.0	0.0	0.157805159423	0.0	0.441642228442	-0.137681971148	0.256849521605	0.0524430056819	-0.0154189547769	0.0486242798455	5.35270380872	-9.98561686109	-2.03884265974	0.599447387865	0.21	0.0257219483962	0.015	10.0	15.0	-1000.0	-9.98558238355	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-6.19811785839	-9.98558238355	-2.03516762687	-0.257219483962	1000.0	1000.0	1000.0	1000.0
5.5	0.63401065568	10.3624588442	0.20312794321	0.0273111895702	0.0	0.0	0.0	0.0	0.0	0.0	0.157520714154	0.0	0.441780365452	-0.146234433388	0.272718133446	0.0555828488646	-0.0163676253947	0.0515404259248	5.35437802928	-9.98558238355	-2.03516762687	0.599301079607	0.21	0.0273111895702	0.015	10.0	15.0	-1000.0	-9.98554559433	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-6.3401065568	-9.98554559433	-2.0312794321	-0.273111895702	1000.0	1000.0	1000.0	1000.0
5.6	0.649091652105	10.3343431266	0.202716665919	0.0289981707321	0.0	0.0	0.0	0.0	0.0	0.0	0.157219770286	0.0	0.441926498566	-0.155318527884	0.289562555998	0.0589033877767	-0.0173741457977	0.0546250056099	5.35614916262	-9.98554559433	-2.0312794321	0.599146268852	0.21	0.0289981707321	0.015	10.0	15.0	-1000.0	-9.98550632652	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-6.49091652105	-9.98550632652	-2.02716665919	-0.289981707321	1000.0	1000.0	1000.0	1000.0
5.7	0.665109623345	10.304491151	0.202281739727	0.0307888471722	0.0	0.0	0.0	0.0	0.0	0.0	0.15690144421	0.0	0.442081053786	-0.164967331953	0.307442228224	0.0624141244623	-0.0184419805896	0.0578869520488	5.35802237188	-9.98550632652	-2.02716665919	0.598982497995	0.21	0.0307888471722	0.015	10.0	15.0	-1000.0	-9.98546439957	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-6.65109623345	-9.98546439957	-2.02281739727	-0.307888471722	1000.0	1000.0	1000.0	1000.0
5.8	0.682122831557	10.2727962464	0.201821923417	0.0326895302579	0.0	0.0	0.0	0.0	0.0	0.0	0.15656481403	0.0	0.442244475239	-0.175215981555	0.326420140629	0.0661249505142	-0.0195747943803	0.06133557437	5.3600030399	-9.98546439957	-2.02281739727	0.598809289269	0.21	0.0326895302579	0.015	10.0	15.0	-1000.0	-9.98541961792	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-6.82122831557	-9.98541961792	-2.01821923417	-0.326895302579	1000.0	1000.0	1000.0	1000.0
5.9	0.700193165354	10.2391452562	0.201335925179	0.0347069079201	0.0	0.0	0.0	0.0	0.0	0.0	0.156208919054	0.0	0.44241722536	-0.186101798903	0.346563039223	0.0700461491231	-0.0207764624727	0.0649805611562	5.36209677136	-9.98541961792	-2.01821923417	0.598626144414	0.21	0.0347069079201	0.015	10.0	15.0	-1000.0	-9.98537176954	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-7.00193165354	-9.98537176954	-2.01335925179	-0.347069079201	1000.0	1000.0	1000.0	1000.0
6.0	0.719386365522	10.2034181523	0.200822402383	0.0368480662256	0.0	0.0	0.0	0.0	0.0	0.0	0.155832759427	0.0	0.44259978499	-0.197664427808	0.367941640251	0.0741883950459	-0.0220510820282	0.0688319821255	5.36430939408	-9.98537176954	-2.01335925179	0.598432544417	0.21	0.0368480662256	0.015	10.0	15.0	-1000.0	-9.98532062421	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-7.19386365522	-9.98532062421	-2.00822402383	-0.368480662256	1000.0	1000.0	1000.0	1000.0
6.1	0.739772264677	10.1654876268	0.200279961634	0.0391205120824	0.0	0.0	0.0	0.0	0.0	0.0	0.155435295962	0.0	0.442792653375	-0.209945977198	0.390630856126	0.0785627521886	-0.0234029837201	0.0729002877448	5.36664695891	-9.98532062421	-2.00822402383	0.598227949338	0.21	0.0391205120824	0.015	10.0	15.0	-1000.0	-9.9852659317	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-7.39772264677	-9.9852659317	-2.00279961634	-0.391205120824	1000.0	1000.0	1000.0	1000.0
6.2	0.761425041724	10.1252186612	0.199707159136	0.0415321971289	0.0	0.0	0.0	0.0	0.0	0.0	0.155015450181	0.0	0.442996348049	-0.222991173253	0.41471003306	0.0831806684754	-0.0248367438895	0.0771963064774	5.36911573836	-9.9852659317	-2.00279961634	0.59801179823	0.21	0.0415321971289	0.015	10.0	15.0	-1000.0	-9.98520741958	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-7.61425041724	-9.98520741958	-1.99707159136	-0.415321971289	1000.0	1000.0	1000.0	1000.0
6.3	0.784423491997	10.0824680709	0.199102501421	0.044091542854	0.0	0.0	0.0	0.0	0.0	0.0	0.154572104595	0.0	0.443211404582	-0.236847520619	0.440263200847	0.0880539676532	-0.0263571972123	0.0817312393447	5.37172222354	-9.98520741958	-1.99707159136	0.597783509177	0.21	0.044091542854	0.015	10.0	15.0	-1000.0	-9.98514479086	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-7.84423491997	-9.98514479086	-1.99102501421	-0.44091542854	1000.0	1000.0	1000.0	1000.0
6.4	0.808851314013	10.037084024	0.198464446472	0.0468074670034	0.0	0.0	0.0	0.0	0.0	0.0	0.154104103267	0.0	0.443438376181	-0.251565473193	0.467379335323	0.0931948376555	-0.0279694498899	0.0865166514578	5.37447311931	-9.98514479086	-1.99102501421	0.597542479447	0.21	0.0468074670034	0.015	10.0	15.0	-1000.0	-9.98507772123	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-8.08851314013	-9.98507772123	-1.98464446472	-0.468074670034	1000.0	1000.0	1000.0	1000.0
6.5	0.834797413839	9.98890553415	0.197791405312	0.0496894113213	0.0	0.0	0.0	0.0	0.0	0.0	0.153610252688	0.0	0.443677833115	-0.267198614967	0.496152633966	0.0986158151342	-0.0296788933728	0.0915644601579	5.37737533736	-9.98507772123	-1.98464446472	0.597288085803	0.21	0.0496894113213	0.015	10.0	15.0	-1000.0	-9.98500585601	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-8.34797413839	-9.98500585601	-1.97791405312	-0.496894113213	1000.0	1000.0	1000.0	1000.0
6.6	0.862356228099	9.93776192377	0.197081744082	0.0527473706852	0.0	0.0	0.0	0.0	0.0	0.0	0.153089322997	0.0	0.443930361958	-0.283803851451	0.526682805181	0.104329765743	-0.0314912186287	0.0968869193841	5.38043598694	-9.98500585601	-1.97791405312	0.597019684956	0.21	0.0527473706852	0.015	10.0	15.0	-1000.0	-9.98492880658	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-8.62356228099	-9.98492880658	-1.97081744082	-0.527473706852	1000.0	1000.0	1000.0	1000.0
6.7	0.891628066748	9.883472259	0.196333786684	0.0559919236881	0.0	0.0	0.0	0.0	0.0	0.0	0.152540049599	0.0	0.444196564606	-0.301441612193	0.559075371769	0.11034985975	-0.0334124309644	0.102496599868	5.38366236302	-9.98492880658	-1.97081744082	0.596736614205	0.21	0.0559919236881	0.015	10.0	15.0	-1000.0	-9.98484614635	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-8.91628066748	-9.98484614635	-1.96333786684	-0.559919236881	1000.0	1000.0	1000.0	1000.0
6.8	0.922719476735	9.82584475274	0.195545818034	0.0594342647272	0.0	0.0	0.0	0.0	0.0	0.0	0.151961135205	0.0	0.444477057063	-0.320176064944	0.593441989122	0.116689542527	-0.0354488654126	0.108406364748	5.3870619316	-9.98484614635	-1.96333786684	0.596438192267	0.21	0.0594342647272	0.015	10.0	15.0	-1000.0	-9.98475740612	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-9.22719476735	-9.98475740612	-1.95545818034	-0.594342647272	1000.0	1000.0	1000.0	1000.0
6.9	0.955743627805	9.76467613536	0.194716087977	0.0630862376569	0.0	0.0	0.0	0.0	0.0	0.0	0.151351252348	0.0	0.444772467962	-0.340075341999	0.629900778669	0.123362499493	-0.0376072026924	0.114629340175	5.3906423117	-9.98475740612	-1.95545818034	0.59612372031	0.21	0.0630862376569	0.015	10.0	15.0	-1000.0	-9.98466206877	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-9.55743627805	-9.98466206877	-1.94716087977	-0.630862376569	1000.0	1000.0	1000.0	1000.0
7.0	0.990820721676	9.69975099114	0.193842815935	0.066960371066	0.0	0.0	0.0	0.0	0.0	0.0	0.150709046422	0.0	0.445083436798	-0.36121177925	0.668576677094	0.130382615034	-0.0398944857547	0.121178880484	5.39441125399	-9.98466206877	-1.94716087977	0.595792483219	0.21	0.066960371066	0.015	10.0	15.0	-1000.0	-9.98455956307	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-9.90820721676	-9.98455956307	-1.93842815935	-0.66960371066	1000.0	1000.0	1000.0	1000.0
7.1	1.02807910132	9.63083980964	0.192924242595	0.0710699897372	0.0	0.0	0.0	0.0	0.0	0.0	0.150033139269	0.0	0.445410611835	-0.383662570657	0.709602545678	0.137764069392	-0.04231818128	0.128068180536	5.39837661544	-9.98455956307	-1.93842815935	0.595443751104	0.21	0.0710699897372	0.015	10.0	15.0	-1000.0	-9.9844492545	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-10.2807910132	-9.9844492545	-1.92924242595	-0.710699897372	1000.0	1000.0	1000.0	1000.0
7.2	1.06765378722	9.55770180493	0.191958470069	0.0754290413613	0.0	0.0	0.0	0.0	0.0	0.0	0.149322169191	0.0	0.445754629951	-0.407508874365	0.753117435788	0.145520906743	-0.0448860724956	0.13531147448	5.402546115	-9.9844492545	-1.92924242595	0.595076799142	0.21	0.0754290413613	0.015	10.0	15.0	-1000.0	-9.98433044264	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-10.6765378722	-9.98433044264	-1.91958470069	-0.754290413613	1000.0	1000.0	1000.0	1000.0
7.3	1.10968880005	9.48008075045	0.190943678766	0.0800523389087	0.0	0.0	0.0	0.0	0.0	0.0	0.148574667236	0.0	0.446116177358	-0.43283723828	0.79926900437	0.153667245024	-0.0476063930373	0.142922409255	5.40692806957	-9.98433044264	-1.91958470069	0.594690844594	0.21	0.0800523389087	0.015	10.0	15.0	-1000.0	-9.98420234604	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-11.0968880005	-9.98420234604	-1.90943678766	-0.800523389087	1000.0	1000.0	1000.0	1000.0
7.4	1.15433709084	9.39770524149	0.189878036567	0.0849555388302	0.0	0.0	0.0	0.0	0.0	0.0	0.147789225051	0.0	0.446495906243	-0.45973947964	0.848213290097	0.162217231158	-0.0504878135479	0.150914725745	5.41153038367	-9.98420234604	-1.90943678766	0.594285131294	0.21	0.0849555388302	0.015	10.0	15.0	-1000.0	-9.98406409251	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-11.5433709084	-9.98406409251	-1.89878036567	-0.849555388302	1000.0	1000.0	1000.0	1000.0
7.5	1.20176108764	9.3102878358	0.188759713134	0.0901551853192	0.0	0.0	0.0	0.0	0.0	0.0	0.146964424588	0.0	0.446894468846	-0.488313026322	0.900115148499	0.171184895748	-0.053539458591	0.159302151497	5.41636096241	-9.98406409251	-1.89878036567	0.593858893434	0.21	0.0901551853192	0.015	10.0	15.0	-1000.0	-9.98391470562	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-12.0176108764	-9.98391470562	-1.88759713134	-0.901551853192	1000.0	1000.0	1000.0	1000.0
7.6	1.25213327377	9.21752415002	0.18758689229	0.0956687565594	0.0	0.0	0.0	0.0	0.0	0.0	0.146098849175	0.0	0.447312511307	-0.518661240812	0.955148705482	0.18058407044	-0.0567709269855	0.168098307823	5.42142763704	-9.98391470562	-1.88759713134	0.593411360481	0.21	0.0956687565594	0.015	10.0	15.0	-1000.0	-9.9837530888	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-12.5213327377	-9.9837530888	-1.8758689229	-0.956687565594	1000.0	1000.0	1000.0	1000.0
7.7	1.30564145098	9.1190833519	0.186357498888	0.10151522128	0.0	0.0	0.0	0.0	0.0	0.0	0.145191093104	0.0	0.447750668125	-0.550896518815	1.01350290402	0.190429248801	-0.0601926140974	0.177318758343	5.42673809767	-9.9837530888	-1.8758689229	0.592941761229	0.21	0.10151522128	0.015	10.0	15.0	-1000.0	-9.98357799089	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-13.0564145098	-9.98357799089	-1.86357498888	-1.0151522128	1000.0	1000.0	1000.0	1000.0
7.8	1.3624759787	9.01463186324	0.185070151445	0.107713620539	0.0	0.0	0.0	0.0	0.0	0.0	0.144239550223	0.0	0.448209664367	-0.5851328228	1.07536733133	0.200732409198	-0.063814849889	0.186973864164	5.43230113213	-9.98357799089	-1.86357498888	0.59244921459	0.21	0.107713620539	0.015	10.0	15.0	-1000.0	-9.98338802708	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-13.624759787	-9.98338802708	-1.85070151445	-1.07713620539	1000.0	1000.0	1000.0	1000.0
7.9	1.42284335388	8.90380851216	0.183723096309	0.114284537162	0.0	0.0	0.0	0.0	0.0	0.0	0.143243151273	0.0	0.448689954032	-0.621493283557	1.14094687999	0.211506566004	-0.0676488009708	0.197076777685	5.43812224287	-9.98338802708	-1.85070151445	0.591933105305	0.21	0.114284537162	0.015	10.0	15.0	-1000.0	-9.98318160999	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-14.2284335388	-9.98318160999	-1.83723096309	-1.14284537162	1000.0	1000.0	1000.0	1000.0
8.0	1.48696279219	8.78623109117	0.182314679725	0.121249693824	0.0	0.0	0.0	0.0	0.0	0.0	0.142200538939	0.0	0.44919212229	-0.660108616427	1.21045771361	0.222763691759	-0.071706179104	0.207639902065	5.44420852215	-9.98318160999	-1.83723096309	0.591392661228	0.21	0.121249693824	0.015	10.0	15.0	-1000.0	-9.98295692972	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-14.8696279219	-9.98295692972	-1.82314679725	-1.21249693824	1000.0	1000.0	1000.0	1000.0
8.1	1.55506698633	8.66149520513	0.180843344131	0.128632010212	0.0	0.0	0.0	0.0	0.0	0.0	0.141110433223	0.0	0.449716704703	-0.701117320675	1.28412781773	0.234515037442	-0.0759992824395	0.218674919017	5.450566461	-9.98295692972	-1.82314679725	0.590827137926	0.21	0.128632010212	0.015	10.0	15.0	-1000.0	-9.98271191346	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-15.5506698633	-9.98271191346	-1.80843344131	-1.28632010212	1000.0	1000.0	1000.0	1000.0
8.2	1.62740290565	8.52917306434	0.1793076366	0.136455662473	0.0	0.0	0.0	0.0	0.0	0.0	0.139971628584	0.0	0.450264186534	-0.744666106079	1.36219756743	0.246770983272	-0.0805410191672	0.230192725499	5.45720194079	-9.98271191346	-1.80843344131	0.590235815118	0.21	0.136455662473	0.015	10.0	15.0	-1000.0	-9.98244417583	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-16.2740290565	-9.98244417583	-1.793076366	-1.36455662473	1000.0	1000.0	1000.0	1000.0
8.3	1.70423263822	8.38881222059	0.177706222832	0.144746145059	0.0	0.0	0.0	0.0	0.0	0.0	0.138783000465	0.0	0.450834996955	-0.790910329747	1.44492031272	0.259540891775	-0.0853449321839	0.242203328762	5.46412016309	-9.98244417583	-1.793076366	0.589617997419	0.21	0.144746145059	0.015	10.0	15.0	-1000.0	-9.98215095768	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-17.0423263822	-9.98215095768	-1.77706222832	-1.44746145059	1000.0	1000.0	1000.0	1000.0
8.4	1.78583427673	8.23993424448	0.176037903844	0.153530335068	0.0	0.0	0.0	0.0	0.0	0.0	0.137543516124	0.0	0.451429500528	-0.840014444403	1.53256298123	0.27283295935	-0.0904252245923	0.254715721173	5.4713255464	-9.98215095768	-1.77706222832	0.588973016651	0.21	0.153530335068	0.015	10.0	15.0	-1000.0	-9.98182904969	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-17.8583427673	-9.98182904969	-1.76037903844	-1.53530335068	1000.0	1000.0	1000.0	1000.0
8.5	1.8725028492	8.08203334218	0.174301634065	0.162836559145	0.0	0.0	0.0	0.0	0.0	0.0	0.136252247557	0.0	0.452047986885	-0.892152457683	1.62540669642	0.28665406541	-0.0957967859207	0.267737744512	5.47882160105	-9.98182904969	-1.76037903844	0.588300234442	0.21	0.162836559145	0.015	10.0	15.0	-1000.0	-9.98147469651	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-18.725028492	-9.98147469651	-1.74301634065	-1.62836559145	1000.0	1000.0	1000.0	1000.0
8.6	1.96455129558	7.91457491031	0.172496540185	0.172694663035	0.0	0.0	0.0	0.0	0.0	0.0	0.134908385499	0.0	0.45269065885	-0.947508400766	1.72374740931	0.301009619613	-0.101475218964	0.281275948614	5.48661078527	-9.98147469651	-1.74301634065	0.58759904435	0.21	0.172694663035	0.015	10.0	15.0	-1000.0	-9.98108347526	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-19.6455129558	-9.98108347526	-1.72496540185	-1.72694663035	1000.0	1000.0	1000.0	1000.0
8.7	2.06231149112	7.73699402743	0.17062194035	0.183136083834	0.0	0.0	0.0	0.0	0.0	0.0	0.133511254013	0.0	0.453357618944	-1.00627680359	1.82789654008	0.315903408444	-0.107476867117	0.295335447376	5.4946943416	-9.98108347526	-1.72496540185	0.586868872957	0.21	0.183136083834	0.015	10.0	15.0	-1000.0	-9.98065013989	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-20.6231149112	-9.98065013989	-1.7062194035	-1.83136083834	1000.0	1000.0	1000.0	1000.0
8.8	2.16613531678	7.54869388175	0.168677363406	0.194193924987	0.0	0.0	0.0	0.0	0.0	0.0	0.132060325348	0.0	0.454048853983	-1.06866317258	1.93818162459	0.331337442855	-0.113818842005	0.309919774455	5.50307211028	-9.98065013989	-1.7062194035	0.586109179331	0.21	0.194193924987	0.015	10.0	15.0	-1000.0	-9.98016842004	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-21.6613531678	-9.98016842004	-1.68677363406	-1.94193924987	1000.0	1000.0	1000.0	1000.0
8.9	2.27639577646	7.34904413488	0.166662567892	0.205903034046	0.0	0.0	0.0	0.0	0.0	0.0	0.130555234834	0.0	0.454764217291	-1.13488446524	2.05494695798	0.347311809002	-0.120519051079	0.325030740813	5.51174231357	-9.98016842004	-1.68677363406	0.585319452125	0.21	0.205903034046	0.015	10.0	15.0	-1000.0	-9.9796307576	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-22.7639577646	-9.9796307576	-1.66662567892	-2.05903034046	1000.0	1000.0	1000.0	1000.0
9.0	2.39348829336	7.13737898236	0.164577616887	0.218300097227	0.0	0.0	0.0	0.0	0.0	0.0	0.128995795582	0.0	0.455503407769	-1.20516963102	2.17855436467	0.363824547749	-0.127596232921	0.340667873344	5.52070130216	-9.9796307576	-1.66662567892	0.584499203351	0.21	0.218300097227	0.015	10.0	15.0	-1000.0	-9.97902795694	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-23.9348829336	-9.97902795694	-1.64577616887	-2.18300097227	1000.0	1000.0	1000.0	1000.0
9.1	2.51783180863	6.91299558139	0.162422817452	0.231423711992	0.0	0.0	0.0	0.0	0.0	0.0	0.127382056414	0.0	0.456265923206	-1.27975993368	2.30938369187	0.380871630109	-0.135069981941	0.356828869111	5.52994298926	-9.97902795694	-1.64577616887	0.583647979621	0.21	0.231423711992	0.015	10.0	15.0	-1000.0	-9.97834871598	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-25.1783180863	-9.97834871598	-1.62422817452	-2.31423711992	1000.0	1000.0	1000.0	1000.0
9.2	2.64986992896	6.67515241876	0.160198704635	0.245314461783	0.0	0.0	0.0	0.0	0.0	0.0	0.125714254994	0.0	0.457051058957	-1.35890936257	2.44783324474	0.398446660445	-0.142960759338	0.373509715239	5.53945883456	-9.97834871598	-1.62422817452	0.582765313951	0.21	0.245314461783	0.015	10.0	15.0	-1000.0	-9.97757898616	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-26.4986992896	-9.97757898616	-1.60198704635	-2.45314461783	1000.0	1000.0	1000.0	1000.0
9.3	2.79007229887	6.42306729606	0.157906132584	0.26001501207	0.0	0.0	0.0	0.0	0.0	0.0	0.123992805445	0.0	0.457857880741	-1.44288505933	2.59432032051	0.416540681192	-0.151289913191	0.390704005618	5.54923751458	-9.97757898616	-1.60198704635	0.581850686186	0.21	0.26001501207	0.015	10.0	15.0	-1000.0	-9.97670108231	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-27.9007229887	-9.97670108231	-1.57906132584	-2.6001501207	1000.0	1000.0	1000.0	1000.0
9.4	2.93893590363	6.15591543883	0.155546274272	0.275570199197	0.0	0.0	0.0	0.0	0.0	0.0	0.122218368873	0.0	0.45868514367	-1.53196747169	2.74928150458	0.435142244107	-0.160079696666	0.408402942958	5.55926394128	-9.97670108231	-1.57906132584	0.580903512543	0.21	0.275570199197	0.015	10.0	15.0	-1000.0	-9.97569242335	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-29.3893590363	-9.97569242335	-1.55546274272	-2.75570199197	1000.0	1000.0	1000.0	1000.0
9.5	3.09698638079	5.87282759989	0.15312062799	0.292027119128	0.0	0.0	0.0	0.0	0.0	0.0	0.120391853152	0.0	0.459531226861	-1.6264504336	2.9131727197	0.454237303669	-0.169353266372	0.426595290074	5.56951846956	-9.97569242335	-1.55546274272	0.579923080013	0.21	0.292027119128	0.015	10.0	15.0	-1000.0	-9.97452371058	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-30.9698638079	-9.97452371058	-1.5312062799	-2.92027119128	1000.0	1000.0	1000.0	1000.0
9.6	3.26477931487	5.57288819446	0.150631024617	0.30943521425	0.0	0.0	0.0	0.0	0.0	0.0	0.118514417949	0.0	0.460394036234	-1.72664098217	3.08646888142	0.473809143282	-0.179134661551	0.445267315372	5.57997571916	-9.97452371058	-1.5312062799	0.578908454183	0.21	0.30943521425	0.015	10.0	15.0	-1000.0	-9.9731562274	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-32.6477931487	-9.9731562274	-1.50631024617	-3.0943521425	1000.0	1000.0	1000.0	1000.0
9.7	3.44290147585	5.25513352826	0.148079633434	0.327846355145	0.0	0.0	0.0	0.0	0.0	0.0	0.116587480354	0.0	0.461270861324	-1.83285876391	3.26966291844	0.493838323924	-0.189448751109	0.464402749248	5.59060283924	-9.9731562274	-1.50631024617	0.577858341677	0.21	0.327846355145	0.015	10.0	15.0	-1000.0	-9.97153772306	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-34.4290147585	-9.97153772306	-1.48079633434	-3.27846355145	1000.0	1000.0	1000.0	1000.0
