time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	RATP	fba__R1	fba__R2	fba__R3	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	Vmax_RATP	bounds__fbalb_EX_adp	bounds__fbalb_EX_atp	bounds__fbalb_EX_glc	bounds__fbalb_EX_pyr	dt	fba__ub_R3	fba__ub_default	fba__zero	k_RATP	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
10600.0	1.141453560180453	1.858546439819552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009489417263911222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-11.414535601804529	-18.58546439819552	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10700.0	1.2362167773881791	1.7637832226118257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009463456915016843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-12.36216777388179	-17.637832226118256	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10800.0	1.3307070843693762	1.6692929156306286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009434802461952113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-13.307070843693761	-16.692929156306285	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10900.0	1.4248954824958644	1.5751045175041405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009403022325144241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-14.248954824958643	-15.751045175041405	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11000.0	1.5187482118186517	1.4812517881813532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009367589647977485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-15.187482118186516	-14.81251788181353	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11100.0	1.6122256755317121	1.3877743244682927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009327855049281493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-16.12225675531712	-13.877743244682927	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11200.0	1.705280893717109	1.294719106282896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009283009750497269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-17.052808937171086	-12.94719106282896	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11300.0	1.7978578968792644	1.2021421031207404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009232034662266599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-17.978578968792643	-12.021421031207403	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11400.0	1.8898892314071616	1.1101107685928433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009173629368522326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-18.898892314071613	-11.101107685928433	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11500.0	1.9812925824984318	1.0187074175015731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009106111227694087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-19.812925824984315	-10.18707417501573	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11600.0	2.0719660046161983	0.928033995383806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0009027269521737304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-20.71966004616198	-9.28033995383806	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11700.0	2.1617826599724643	0.8382173400275398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0008934148882847714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-21.61782659972464	-8.382173400275397	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11800.0	2.2505807792311923	0.7494192207688116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.000882272501545833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-22.50580779231192	-7.494192207688116	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11900.0	2.338150981075856	0.6618490189241472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0008687403966980019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-23.38150981075856	-6.618490189241471	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12000.0	2.424214620115951	0.5757853798840517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.000852024025708935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-24.24214620115951	-5.757853798840516	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12100.0	2.508400823460456	0.4915991765395473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0008309666342253348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-25.084008234604557	-4.915991765395473	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12200.0	2.5901951369233864	0.409804863076617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0008038465161032187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-25.901951369233863	-4.098048630766169	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12300.0	2.6688724608777266	0.33112753912227605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0007680500758462612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-26.688724608777264	-3.31127539122276	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12400.0	2.7433781856001276	0.2566218143998747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0007195909056537088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-27.433781856001275	-2.566218143998747	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12500.0	2.81216670087262	0.18783329912738245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0006525766813528258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-28.1216670087262	-1.8783329912738245	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12600.0	2.873015075296977	0.12698492470302522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.0005594421077486331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-28.73015075296977	-1.269849247030252	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12700.0	2.9229945200791847	0.07700547992081676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.00043504573957408037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.229945200791846	-0.7700547992081676	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12800.0	2.959279841769007	0.04072015823099266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.00028936975869619456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.59279841769007	-0.4072015823099266	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12900.0	2.9813259244932877	0.018674075506712646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	0.00015735598046143085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.813259244932876	-0.18674075506712645	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13000.0	2.9923309974608214	0.007669002539178155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	7.122758043929671e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.923309974608213	-0.07669002539178155	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13100.0	2.9970426448442704	0.002957355155728922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	2.872407853966093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.9704264484427	-0.029573551557289218	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13200.0	2.99889173607035	0.0011082639296485948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	1.0961160706109325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.9889173607035	-0.011082639296485947	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13300.0	2.9995894298555696	0.0004105701444285799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	4.08891358587073e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.995894298555694	-0.004105701444285799	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13400.0	2.9998485639927153	0.00015143600728248486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	1.5120702540048774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.99848563992715	-0.0015143600728248486	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13500.0	2.9999442349884857	5.576501151133281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	5.573393147802837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999442349884855	-0.0005576501151133281	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13600.0	2.9999794773844886	2.0522615508442972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	2.051840459515944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999794773844883	-0.0002052261550844297	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13700.0	2.9999924489356435	7.5510643527964065e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	7.550494210119647e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999924489356435	-7.551064352796406e-05	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13800.0	2.9999972219901876	2.778009808879911e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	2.777932637638753e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999972219901874	-2.778009808879911e-05	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13900.0	2.9999989780326612	1.0219673342465514e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	1.0219568901809636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.99998978032661	-1.0219673342465513e-05	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14000.0	2.9999996240249627	3.7597503215967433e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	3.759736185927409e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999996240249626	-3.7597503215967433e-06	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14100.0	2.9999998616764745	1.383235196299749e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	1.3832332829627874e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999998616764742	-1.3832351962997488e-06	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14200.0	2.9999999491124196	5.0887573688623133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	5.088754779318475e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999999491124196	-5.088757368862313e-07	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14300.0	2.99999998128257	1.8717423572664838e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	1.871742006924604e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.9999998128257	-1.8717423572664837e-07	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14400.0	2.9999999931161323	6.883862011365924e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	6.883861537490395e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999999931161323	-6.883862011365923e-08	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14500.0	2.9999999974715386	2.5284572131280715e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	2.5284571491971144e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999999974715383	-2.5284572131280714e-08	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14600.0	2.9999999990771298	9.228652306852786e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	9.228652221684762e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999999990771297	-9.228652306852786e-09	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14700.0	2.999999999664276	3.3571861535701393e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	3.3571861422994404e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.99999999664276	-3.3571861535701393e-09	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14800.0	2.999999999877171	1.2282353462255312e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	1.2282353447169693e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.99999999877171	-1.228235346225531e-09	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14900.0	2.9999999999548472	4.5147124455922535e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	4.5147124435539903e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.99999999954847	-4.5147124455922534e-10	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
15000.0	2.9999999999831832	1.68115083930015e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776919239575477e-15	9.999999999999996	0.0	0.0	0.0	0.0	1.681150839017523e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	0.1	-29.999999999831832	-1.6811508393001498e-10	-2.2776919239575477e-14	-99.99999999999996	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
