time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	dummy_vAc	dummy_vGlcxt	dummy_vO2	dummy_vX	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	bounds__Km_vGlcxt	bounds__Vmax_vGlcxt	bounds__dt	bounds__lb_def_vAc	bounds__lb_def_vGlcxt	bounds__lb_def_vO2	bounds__lb_def_vX	bounds__ub_def_vAc	bounds__ub_def_vGlcxt	bounds__ub_def_vO2	bounds__ub_def_vX	bounds__ub_kin_vGlcxt	dt	fba__lb	fba__lb_irrev	fba__ub	lb_vAc	lb_vGlcxt	lb_vO2	lb_vX	ub_vAc	ub_vGlcxt	ub_vO2	ub_vX	update__Km_vFBA	update__Y	vAc	vGlcxt	vO2	vX
9.1	1.37544760594e-79	1.85730690275	5.42177717856e-84	8.97896033776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17504475021e-77	8.88330245333	2.43409611232e-81	8.97896033776	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	14.8798273939	0.1	-1000.0	0.0	1000.0	0.0	0.0	-5.42177717856e-83	0.0	1.37544760594e-78	14.8798273939	5.42177717856e-83	89.7896033776	0.02	8.97896033776	0.0	0.0	0.0	0.0
9.2	-3.18661220496e-84	0.926876462348	-1.25610755765e-88	9.92343761503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.58110737096e-81	9.71383397591	-6.23245249305e-86	9.92343761503	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	14.7611151685	0.1	-1000.0	0.0	1000.0	3.18661220496e-83	0.0	1.25610755765e-87	0.0	-3.18661220496e-83	9.26876462348	-1.25610755765e-87	99.2343761503	0.02	9.92343761503	0.0	0.0	0.0	0.0
9.3	7.81991457654e-97	0.00240463495923	3.08247542155e-101	10.9671353905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28810309517e-94	1.1770759582	1.69029626431e-98	10.9671353905	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.07240912969	0.1	-1000.0	0.0	1000.0	0.0	0.0	-3.08247542155e-100	0.0	7.81991457654e-96	0.0240463495923	3.08247542155e-100	109.671353905	0.02	10.9671353905	0.0	0.0	0.0	0.0
9.4	4.55902870948e-105	1.81152817204e-11	1.79709046762e-109	12.1205591403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76289885478e-102	1.09783671618e-08	1.08908706466e-106	12.1205591403	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.81152816985e-08	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.79709046762e-108	0.0	4.55902870948e-104	1.81152817204e-10	1.79709046762e-108	121.205591403	0.02	12.1205591403	0.0	0.0	0.0	0.0
9.5	1.01285175075e-108	4.02456169017e-15	3.99248687048e-113	13.3956659623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7839118612e-106	2.69558420231e-12	2.67410102379e-110	13.3956659623	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	4.02456169017e-12	0.1	-1000.0	0.0	1000.0	0.0	0.0	-3.99248687048e-112	0.0	1.01285175075e-107	4.02456169017e-14	3.99248687048e-112	133.956659623	0.02	13.3956659623	0.0	0.0	0.0	0.0
9.6	1.52552589663e-112	6.06167001365e-19	6.01335990912e-117	14.805023934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12927237058e-109	4.48715848161e-16	4.45139686893e-114	14.805023934	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	6.06167001365e-16	0.1	-1000.0	0.0	1000.0	0.0	0.0	-6.01335990912e-116	0.0	1.52552589663e-111	6.06167001365e-18	6.01335990912e-116	148.05023934	0.02	14.805023934	0.0	0.0	0.0	0.0
9.7	2.21634086578e-116	8.8066200567e-23	8.73643333902e-121	16.3626604555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81326165202e-113	7.2049866874e-20	7.14756461591e-118	16.3626604555	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	8.8066200567e-20	0.1	-1000.0	0.0	1000.0	0.0	0.0	-8.73643333902e-120	0.0	2.21634086578e-115	8.8066200567e-22	8.73643333902e-120	163.626604555	0.02	16.3626604555	0.0	0.0	0.0	0.0
9.8	3.13200053349e-120	1.24449894702e-26	1.23458057876e-124	18.0841759104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83198242995e-117	1.12528689391e-23	1.11631861809e-121	18.0841759104	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.24449894702e-23	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.23458057876e-123	0.0	3.13200053349e-119	1.24449894702e-25	1.23458057876e-123	180.841759104	0.02	18.0841759104	0.0	0.0	0.0	0.0
9.9	4.35383587029e-124	1.72999464906e-30	1.71620699215e-128	19.9868120009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35096495111e-121	1.72885389066e-27	1.71507532533e-125	19.9868120009	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.72999464906e-27	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.71620699215e-127	0.0	4.35383587029e-123	1.72999464906e-29	1.71620699215e-127	199.868120009	0.02	19.9868120009	0.0	0.0	0.0	0.0
10.0	6.03360073907e-128	2.39744843644e-34	2.37834132888e-132	22.0896244284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66399871385e-125	2.64793677738e-31	2.62683333587e-129	22.0896244284	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.39744843644e-31	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.37834132888e-131	0.0	6.03360073907e-127	2.39744843644e-33	2.37834132888e-131	220.896244284	0.02	22.0896244284	0.0	0.0	0.0	0.0
10.1	8.45234388172e-132	3.35853489566e-38	3.33176815068e-136	24.4136737448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03176382953e-128	4.09970876016e-35	4.06703503119e-133	24.4136737448	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	3.35853489566e-35	0.1	-1000.0	0.0	1000.0	0.0	0.0	-3.33176815068e-135	0.0	8.45234388172e-131	3.35853489566e-37	3.33176815068e-135	244.136737448	0.02	24.4136737448	0.0	0.0	0.0	0.0
10.2	1.21236548013e-135	4.81732856904e-42	4.77893557678e-140	26.9822362824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63561659228e-132	6.49911488499e-39	6.44731844554e-137	26.9822362824	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	4.81732856904e-39	0.1	-1000.0	0.0	1000.0	0.0	0.0	-4.77893557678e-139	0.0	1.21236548013e-134	4.81732856904e-41	4.77893557678e-139	269.822362824	0.02	26.9822362824	0.0	0.0	0.0	0.0
10.3	1.79889985388e-139	7.14792017624e-46	7.09095291024e-144	29.8210372764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68225297996e-136	1.06579197012e-42	1.05729785531e-140	29.8210372764	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	7.14792017624e-43	0.1	-1000.0	0.0	1000.0	0.0	0.0	-7.09095291024e-143	0.0	1.79889985388e-138	7.14792017624e-45	7.09095291024e-143	298.210372764	0.02	29.8210372764	0.0	0.0	0.0	0.0
10.4	2.78038616849e-143	1.10478514472e-49	1.09598026602e-147	32.9585085141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.58186906033e-140	1.82060352993e-46	1.80609374644e-144	32.9585085141	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.10478514472e-46	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.09598026602e-146	0.0	2.78038616849e-142	1.10478514472e-48	1.09598026602e-146	329.585085141	0.02	32.9585085141	0.0	0.0	0.0	0.0
10.5	4.49174708647e-147	1.78479360748e-53	1.77056922166e-151	36.4260730907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.18083538384e-144	3.25065111989e-50	3.22474419403e-148	36.4260730907	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.78479360748e-50	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.77056922166e-150	0.0	4.49174708647e-146	1.78479360748e-52	1.77056922166e-150	364.260730907	0.02	36.4260730907	0.0	0.0	0.0	0.0
10.6	7.58683358258e-151	3.0146247878e-57	2.99059893096e-155	40.2584601255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52717118632e-147	6.06820759065e-54	6.01984539068e-152	40.2584601255	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	3.0146247878e-54	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.99059893096e-154	0.0	7.58683358258e-150	3.0146247878e-56	2.99059893096e-154	402.584601255	0.02	40.2584601255	0.0	0.0	0.0	0.0
10.7	1.33684064005e-154	5.31193005445e-61	5.26959520868e-159	44.4940525881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97407288702e-151	1.18174647593e-57	1.17232823166e-155	44.4940525881	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	5.31193005445e-58	0.1	-1000.0	0.0	1000.0	0.0	0.0	-5.26959520868e-158	0.0	1.33684064005e-153	5.31193005445e-60	5.26959520868e-158	444.940525881	0.02	44.4940525881	0.0	0.0	0.0	0.0
10.8	2.44762278418e-158	9.72561774075e-65	9.64810681097e-163	49.1752717202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01812577402e-155	2.39129947524e-61	2.37224137008e-159	49.1752717202	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	9.72561774075e-62	0.1	-1000.0	0.0	1000.0	0.0	0.0	-9.64810681097e-162	0.0	2.44762278418e-157	9.72561774075e-64	9.64810681097e-162	491.752717202	0.02	49.1752717202	0.0	0.0	0.0	0.0
10.9	4.63297630093e-162	1.84091097568e-68	1.82623933969e-166	54.3490019024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25898818897e-158	5.00258370597e-65	4.96271426735e-163	54.3490019024	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.84091097568e-65	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.82623933969e-165	0.0	4.63297630093e-161	1.84091097568e-67	1.82623933969e-165	543.490019024	0.02	54.3490019024	0.0	0.0	0.0	0.0
11.0	9.01613649222e-166	3.58255764449e-72	3.55400548348e-170	60.0670602208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70786406818e-162	1.07596852888e-68	1.06739330701e-166	60.0670602208	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	3.58255764449e-69	0.1	-1000.0	0.0	1000.0	0.0	0.0	-3.55400548348e-169	0.0	9.01613649222e-165	3.58255764449e-71	3.55400548348e-169	600.670602208	0.02	60.0670602208	0.0	0.0	0.0	0.0
11.1	1.79396836278e-169	7.12832495187e-76	7.07151384714e-174	66.3867154367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95478336012e-166	2.3661304006e-72	2.34727288738e-170	66.3867154367	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	7.12832495187e-73	0.1	-1000.0	0.0	1000.0	0.0	0.0	-7.07151384714e-173	0.0	1.79396836278e-168	7.12832495187e-75	7.07151384714e-173	663.867154367	0.02	66.3867154367	0.0	0.0	0.0	0.0
11.2	3.63067071621e-173	1.44264532653e-79	1.43114777713e-177	73.3712615578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33193445375e-169	5.29243537939e-76	5.2502558942e-174	73.3712615578	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.44264532653e-76	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.43114777713e-176	0.0	3.63067071621e-172	1.44264532653e-78	1.43114777713e-176	733.712615578	0.02	73.3712615578	0.0	0.0	0.0	0.0
11.3	7.43972252001e-177	2.95617028965e-83	2.93261029082e-181	81.0906517543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01645974009e-173	1.19858887742e-79	1.18903639912e-177	81.0906517543	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.95617028965e-80	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.93261029082e-180	0.0	7.43972252001e-176	2.95617028965e-82	2.93261029082e-180	810.906517543	0.02	81.0906517543	0.0	0.0	0.0	0.0
11.4	1.53784118072e-180	6.11060479251e-87	6.06190465675e-185	89.6221989689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.89123541406e-177	2.73822919267e-83	2.71640612639e-181	89.6221989689	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	6.11060479251e-84	0.1	-1000.0	0.0	1000.0	0.0	0.0	-6.06190465675e-184	0.0	1.53784118072e-179	6.11060479251e-86	6.06190465675e-184	896.221989689	0.02	89.6221989689	0.0	0.0	0.0	0.0
11.5	3.19795462537e-184	1.27070578427e-90	1.26057854615e-188	99.0513502389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58380861823e-180	6.29325618441e-87	6.24310035392e-185	99.0513502389	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.27070578427e-87	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.26057854615e-187	0.0	3.19795462537e-183	1.27070578427e-89	1.26057854615e-187	990.513502389	0.02	99.0513502389	0.0	0.0	0.0	0.0
11.6	6.67947104682e-188	2.65408470405e-94	2.63293224761e-192	109.472542484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65609338973e-184	1.4527470026e-90	1.44116893667e-188	109.472542484	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.65408470405e-91	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.63293224761e-191	0.0	6.67947104682e-187	2.65408470405e-93	2.63293224761e-191	1000.0	0.02	109.472542484	0.0	0.0	0.0	0.0
11.7	1.40067053035e-191	5.56555781406e-98	5.5212015736e-196	120.990148333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4733667616e-188	3.36688832739e-94	3.34005498682e-192	120.990148333	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	5.56555781406e-95	0.1	-1000.0	0.0	1000.0	0.0	0.0	-5.5212015736e-195	0.0	1.40067053035e-190	5.56555781406e-97	5.5212015736e-195	1000.0	0.02	120.990148333	0.0	0.0	0.0	0.0
11.8	2.95118055142e-195	1.17265021783e-101	1.16330445965e-199	133.719521456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97315225533e-191	7.84031129817e-98	7.7778257826e-196	133.719521456	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.17265021783e-98	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.16330445965e-198	0.0	2.95118055142e-194	1.17265021783e-100	1.16330445965e-198	1000.0	0.02	133.719521456	0.0	0.0	0.0	0.0
11.9	6.26018422969e-199	2.48748130443e-105	2.46765662599e-203	147.788151885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62590528884e-195	1.83810132415e-101	1.82345206121e-199	147.788151885	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.48748130443e-102	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.46765662599e-202	0.0	6.26018422969e-198	2.48748130443e-104	2.46765662599e-202	1000.0	0.02	147.788151885	0.0	0.0	0.0	0.0
12.0	1.34115561676e-202	5.32907557346e-109	5.28660403805e-207	163.336942878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09530129182e-198	4.35217456267e-105	4.3174887089e-203	163.336942878	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	5.32907557346e-106	0.1	-1000.0	0.0	1000.0	0.0	0.0	-5.28660403805e-206	0.0	1.34115561676e-201	5.32907557346e-108	5.28660403805e-206	1000.0	0.02	163.336942878	0.0	0.0	0.0	0.0
12.1	2.9141069319e-206	1.15791903518e-112	1.14869066952e-210	180.521622121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6302965519e-202	1.04514711258e-108	1.03681751488e-206	180.521622121	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.15791903518e-109	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.14869066952e-209	0.0	2.9141069319e-205	1.15791903518e-111	1.14869066952e-209	1000.0	0.02	180.521622121	0.0	0.0	0.0	0.0
12.2	6.45514934739e-210	2.56495061838e-116	2.54450851155e-214	199.514301413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.43947306282e-206	2.55872165393e-112	2.53832919061e-210	199.514301413	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.56495061838e-113	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.54450851155e-213	0.0	6.45514934739e-209	2.56495061838e-115	2.54450851155e-213	1000.0	0.02	199.514301413	0.0	0.0	0.0	0.0
12.3	1.4664060687e-213	5.82675777253e-120	5.78031978696e-218	220.505200434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61675082048e-209	6.42415195255e-116	6.37295286598e-214	220.505200434	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	5.82675777253e-117	0.1	-1000.0	0.0	1000.0	0.0	0.0	-5.78031978696e-217	0.0	1.4664060687e-212	5.82675777253e-119	5.78031978696e-217	1000.0	0.02	220.505200434	0.0	0.0	0.0	0.0
12.4	3.43848447848e-217	1.36628023297e-123	1.35539126771e-221	243.704551874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18987159476e-213	1.66484355955e-119	1.65157510755e-217	243.704551874	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.36628023297e-120	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.35539126771e-220	0.0	3.43848447848e-216	1.36628023297e-122	1.35539126771e-220	1000.0	0.02	243.704551874	0.0	0.0	0.0	0.0
12.5	8.3793963333e-221	3.32954928447e-127	3.30301350634e-225	269.344707005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12847302514e-216	4.48398238243e-123	4.4482460255e-221	269.344707005	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	3.32954928447e-124	0.1	-1000.0	0.0	1000.0	0.0	0.0	-3.30301350634e-224	0.0	8.3793963333e-220	3.32954928447e-126	3.30301350634e-224	1000.0	0.02	269.344707005	0.0	0.0	0.0	0.0
12.6	2.13704518133e-224	8.49153923938e-131	8.42386351601e-229	297.682462777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18080436322e-220	1.26389115677e-126	1.25381821877e-224	297.682462777	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	8.49153923938e-128	0.1	-1000.0	0.0	1000.0	0.0	0.0	-8.42386351601e-228	0.0	2.13704518133e-223	8.49153923938e-130	8.42386351601e-228	1000.0	0.02	297.682462777	0.0	0.0	0.0	0.0
12.7	5.74323926009e-228	2.28207349288e-134	2.26388584946e-232	329.001633743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44767549774e-224	3.75402953741e-130	3.7241107154e-228	329.001633743	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.28207349288e-131	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.26388584946e-231	0.0	5.74323926009e-227	2.28207349288e-133	2.26388584946e-231	1000.0	0.02	329.001633743	0.0	0.0	0.0	0.0
12.8	1.63725114888e-231	6.50560985944e-138	6.45376164566e-236	363.615894588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97665270583e-227	1.18277157444e-133	1.17334515712e-231	363.615894588	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	6.50560985944e-135	0.1	-1000.0	0.0	1000.0	0.0	0.0	-6.45376164566e-235	0.0	1.63725114888e-230	6.50560985944e-137	6.45376164566e-235	1000.0	0.02	363.615894588	0.0	0.0	0.0	0.0
12.9	4.98178646005e-235	1.97951053365e-141	1.96373428201e-239	401.871921707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00102004912e-230	3.97754851098e-137	3.94584834817e-235	401.871921707	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.97951053365e-138	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.96373428201e-238	0.0	4.98178646005e-234	1.97951053365e-140	1.96373428201e-238	1000.0	0.02	401.871921707	0.0	0.0	0.0	0.0
13.0	1.62719937959e-238	6.46566906871e-145	6.41413918484e-243	444.152865319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.61362633444e-234	1.43587272153e-140	1.42442914875e-238	444.152865319	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	6.46566906871e-142	0.1	-1000.0	0.0	1000.0	0.0	0.0	-6.41413918484e-242	0.0	1.62719937959e-237	6.46566906871e-144	6.41413918484e-242	1000.0	0.02	444.152865319	0.0	0.0	0.0	0.0
13.1	5.73465824154e-242	2.27866373181e-148	2.26050332335e-246	490.882186873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40752078929e-237	5.59277717909e-144	5.54820407399e-242	490.882186873	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.27866373181e-145	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.26050332335e-245	0.0	5.73465824154e-241	2.27866373181e-147	2.26050332335e-245	1000.0	0.02	490.882186873	0.0	0.0	0.0	0.0
13.2	2.19053387427e-245	8.70407584527e-152	8.63470649577e-250	542.527900201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94212871562e-241	2.36110199576e-147	2.342284592e-245	542.527900201	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	8.70407584527e-149	0.1	-1000.0	0.0	1000.0	0.0	0.0	-8.63470649577e-249	0.0	2.19053387427e-244	8.70407584527e-151	8.63470649577e-249	1000.0	0.02	542.527900201	0.0	0.0	0.0	0.0
13.3	9.1048665163e-249	3.61781434697e-155	3.58898126657e-253	599.607258864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72967202708e-244	1.08463387183e-150	1.07598960968e-248	599.607258864	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	3.61781434697e-152	0.1	-1000.0	0.0	1000.0	0.0	0.0	-3.58898126657e-252	0.0	9.1048665163e-248	3.61781434697e-154	3.58898126657e-252	1000.0	0.02	599.607258864	0.0	0.0	0.0	0.0
13.4	4.13177342032e-252	1.64175818171e-158	1.62867378074e-256	662.691936671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3690464649e-247	5.43989954491e-154	5.39654490982e-252	662.691936671	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.64175818171e-155	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.62867378074e-255	0.0	4.13177342032e-251	1.64175818171e-157	1.62867378074e-255	1000.0	0.02	662.691936671	0.0	0.0	0.0	0.0
13.5	2.05289998083e-255	8.15718814694e-162	8.0921774912e-260	732.413753231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51786089985e-251	2.98721839326e-157	2.96341104407e-255	732.413753231	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	8.15718814694e-159	0.1	-1000.0	0.0	1000.0	0.0	0.0	-8.0921774912e-259	0.0	2.05289998083e-254	8.15718814694e-161	8.0921774912e-259	1000.0	0.02	732.413753231	0.0	0.0	0.0	0.0
13.6	1.11941183622e-258	4.44797753503e-165	4.41252835717e-263	809.471001891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53065710296e-254	1.80025441583e-160	1.78590687507e-258	809.471001891	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	4.44797753503e-162	0.1	-1000.0	0.0	1000.0	0.0	0.0	-4.41252835717e-262	0.0	1.11941183622e-257	4.44797753503e-164	4.41252835717e-262	1000.0	0.02	809.471001891	0.0	0.0	0.0	0.0
13.7	6.71185686822e-262	2.66695306061e-168	2.64569821996e-266	894.635443438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0023325228e-257	1.19297536701e-163	1.18346770011e-261	894.635443438	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	2.66695306061e-165	0.1	-1000.0	0.0	1000.0	0.0	0.0	-2.64569821996e-265	0.0	6.71185686822e-261	2.66695306061e-167	2.64569821996e-265	1000.0	0.02	894.635443438	0.0	0.0	0.0	0.0
13.8	4.43208012128e-265	1.7610849001e-171	1.74704954721e-269	988.76003561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19113184927e-260	8.70645184269e-167	8.63706386255e-265	988.76003561	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.7610849001e-168	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.74704954721e-268	0.0	4.43208012128e-264	1.7610849001e-170	1.74704954721e-268	1000.0	0.02	988.76003561	0.0	0.0	0.0	0.0
13.9	3.22723557858e-268	1.28234049078e-174	1.27212061381e-272	1092.78747583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76334131091e-263	7.00662814033e-170	6.95078737258e-268	1092.78747583	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1000.0	10.0	15.0	1000.0	1.28234049078e-171	0.1	-1000.0	0.0	1000.0	0.0	0.0	-1.27212061381e-271	0.0	3.22723557858e-267	1.28234049078e-173	1.27212061381e-271	1000.0	0.02	1092.78747583	0.0	0.0	0.0	0.0
