	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
MODEL1006230073	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	66.0	133.0	0.0	0.0	66.0	0.0	49.0	17.0	0.0	17.0	R30	2016-05-10	non_curated
MODEL1006230075	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	19.0	0.0	0.0	7.0	0.0	3.0	4.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230076	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	55.0	84.0	0.0	0.0	55.0	0.0	48.0	7.0	0.0	23.0	R30	2016-05-10	non_curated
MODEL1006230077	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	677.0	679.0	0.0	0.0	677.0	0.0	652.0	25.0	0.0	9.0	R30	2016-05-10	non_curated
MODEL1006230078	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	134.0	191.0	0.0	0.0	134.0	0.0	105.0	29.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230079	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	14.0	0.0	0.0	5.0	0.0	1.0	4.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230080	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	95.0	204.0	0.0	0.0	95.0	0.0	70.0	25.0	0.0	18.0	R30	2016-05-10	non_curated
MODEL1006230081	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	16.0	34.0	0.0	0.0	16.0	0.0	8.0	8.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230082	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	121.0	209.0	0.0	0.0	121.0	0.0	92.0	29.0	0.0	16.0	R30	2016-05-10	non_curated
MODEL1006230083	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	18.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230084	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	135.0	227.0	0.0	0.0	135.0	0.0	91.0	44.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL1006230085	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	90.0	157.0	0.0	0.0	90.0	0.0	67.0	23.0	0.0	23.0	R30	2016-05-10	non_curated
MODEL1006230086	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	6.0	17.0	0.0	0.0	6.0	0.0	1.0	5.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230087	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	134.0	191.0	0.0	0.0	134.0	0.0	105.0	29.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230088	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	120.0	203.0	0.0	0.0	120.0	0.0	91.0	29.0	0.0	16.0	R30	2016-05-10	non_curated
MODEL1006230089	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	82.0	172.0	0.0	0.0	82.0	0.0	60.0	22.0	0.0	17.0	R30	2016-05-10	non_curated
MODEL1006230090	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	376.0	650.0	0.0	0.0	376.0	0.0	316.0	60.0	0.0	23.0	R30	2016-05-10	non_curated
MODEL1006230091	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	15.0	36.0	0.0	0.0	15.0	0.0	11.0	4.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230092	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	275.0	277.0	0.0	0.0	275.0	0.0	236.0	39.0	0.0	23.0	R30	2016-05-10	non_curated
MODEL1006230093	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	6.0	16.0	0.0	0.0	6.0	0.0	2.0	4.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230094	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	17.0	0.0	0.0	5.0	0.0	1.0	4.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230095	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	26.0	68.0	0.0	0.0	26.0	0.0	19.0	7.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL1006230096	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	26.0	68.0	0.0	0.0	26.0	0.0	19.0	7.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL1006230097	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	18.0	37.0	0.0	0.0	18.0	0.0	2.0	16.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230098	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	4.0	16.0	0.0	0.0	4.0	0.0	1.0	3.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL1006230099	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	52.0	0.0	0.0	17.0	0.0	10.0	7.0	0.0	22.0	R30	2016-05-10	non_curated
MODEL1006230100	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	545.0	546.0	0.0	0.0	545.0	0.0	513.0	32.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL1006230101	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	134.0	191.0	0.0	0.0	134.0	0.0	105.0	29.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230102	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	52.0	0.0	0.0	17.0	0.0	10.0	7.0	0.0	22.0	R30	2016-05-10	non_curated
MODEL1006230103	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	11.0	0.0	0.0	5.0	0.0	4.0	1.0	0.0	6.0	R30	2016-05-10	non_curated
MODEL1006230104	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	116.0	218.0	0.0	0.0	116.0	0.0	87.0	29.0	0.0	20.0	R30	2016-05-10	non_curated
MODEL1006230105	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	21.0	64.0	0.0	0.0	21.0	0.0	17.0	4.0	0.0	15.0	R30	2016-05-10	non_curated
MODEL1006230106	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	12.0	47.0	0.0	0.0	12.0	0.0	5.0	7.0	0.0	20.0	R30	2016-05-10	non_curated
MODEL1006230107	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	20.0	0.0	0.0	7.0	0.0	4.0	3.0	0.0	6.0	R30	2016-05-10	non_curated
MODEL1006230108	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	197.0	328.0	0.0	0.0	197.0	0.0	156.0	41.0	0.0	36.0	R30	2016-05-10	non_curated
MODEL1006230110	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	8.0	22.0	0.0	0.0	8.0	0.0	5.0	3.0	0.0	10.0	R30	2016-05-10	non_curated
MODEL1006230111	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	12.0	0.0	0.0	5.0	0.0	1.0	4.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230112	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	545.0	546.0	0.0	0.0	545.0	0.0	513.0	32.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL1006230113	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	133.0	237.0	0.0	0.0	133.0	0.0	103.0	30.0	0.0	16.0	R30	2016-05-10	non_curated
MODEL1006230114	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	41.0	89.0	0.0	0.0	41.0	0.0	34.0	7.0	0.0	14.0	R30	2016-05-10	non_curated
MODEL1006230115	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	8.0	26.0	0.0	0.0	8.0	0.0	5.0	3.0	0.0	11.0	R30	2016-05-10	non_curated
MODEL1006230116	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	35.0	0.0	0.0	17.0	0.0	16.0	1.0	0.0	6.0	R30	2016-05-10	non_curated
MODEL1006230117	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	53.0	108.0	0.0	0.0	53.0	0.0	38.0	15.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230118	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	159.0	280.0	0.0	0.0	159.0	0.0	128.0	31.0	0.0	18.0	R30	2016-05-10	non_curated
MODEL1006230119	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	7.0	25.0	0.0	0.0	7.0	0.0	6.0	1.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230120	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	8.0	27.0	0.0	0.0	8.0	0.0	7.0	1.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230121	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	73.0	132.0	0.0	0.0	73.0	0.0	62.0	11.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1007060000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1001.0	0.0	L2V4	0.0	0.0	4004.0	1001.0	0.0	0.0	0.0	0.0	1025.0	4.0	R30	2016-05-10	non_curated
MODEL1007200000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	35.0	35.0	L2V4	41.0	108.0	0.0	35.0	2.0	0.0	2.0	0.0	33.0	7.0	R30	2016-05-10	non_curated
MODEL1008060000	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	1.0	5.0	5.0	L2V4	10.0	9.0	0.0	5.0	1.0	0.0	1.0	0.0	3.0	5.0	R30	2016-05-10	non_curated
MODEL1008060001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	8.0	L2V4	10.0	8.0	0.0	8.0	1.0	0.0	1.0	0.0	4.0	5.0	R30	2016-05-10	non_curated
MODEL1008060002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	10.0	L2V4	12.0	10.0	0.0	10.0	1.0	0.0	1.0	0.0	5.0	5.0	R30	2016-05-10	non_curated
MODEL1008110000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	70.0	L2V4	75.0	82.0	0.0	70.0	5.0	0.0	5.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1008120000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	921.0	0.0	0.0	0.0	0.0	2331.0	0.0	R30	2016-05-10	non_curated
MODEL1008120001	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	912.0	0.0	0.0	0.0	0.0	2331.0	0.0	R30	2016-05-10	non_curated
MODEL1008120002	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	916.0	0.0	0.0	0.0	0.0	2331.0	0.0	R30	2016-05-10	non_curated
MODEL1008120003	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	890.0	0.0	0.0	0.0	0.0	2331.0	0.0	R30	2016-05-10	non_curated
MODEL1008120004	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	897.0	0.0	0.0	0.0	0.0	2331.0	0.0	R30	2016-05-10	non_curated
MODEL1008120005	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	906.0	0.0	0.0	0.0	0.0	2331.0	0.0	R30	2016-05-10	non_curated
MODEL1008120006	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	898.0	0.0	0.0	0.0	0.0	2331.0	0.0	R30	2016-05-10	non_curated
MODEL1008240001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	53.0	L2V4	53.0	0.0	212.0	53.0	0.0	0.0	0.0	0.0	50.0	0.0	R30	2016-05-10	non_curated
MODEL1009150000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	2539.0	0.0	0.0	0.0	0.0	1420.0	0.0	R30	2016-05-10	non_curated
MODEL1009150002	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1826.0	0.0	L2V4	0.0	0.0	7304.0	1826.0	0.0	0.0	0.0	0.0	1604.0	4.0	R30	2016-05-10	non_curated
MODEL1009220000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	21.0	21.0	L2V4	33.0	0.0	110.0	21.0	0.0	0.0	0.0	0.0	28.0	7.0	R30	2016-05-10	non_curated
MODEL1009230000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	5.0	L2V4	7.0	6.0	0.0	5.0	1.0	0.0	1.0	0.0	3.0	5.0	R30	2016-05-10	non_curated
MODEL1011010000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	20.0	L2V4	20.0	1.0	92.0	20.0	0.0	0.0	0.0	0.0	22.0	8.0	R30	2016-05-10	non_curated
MODEL1011020000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	732.0	0.0	0.0	0.0	0.0	1090.0	5.0	R30	2016-05-10	non_curated
MODEL1011080000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	96.0	0.0	R30	2016-05-10	non_curated
MODEL1011080001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	0.0	0.0	0.0	783.0	0.0	0.0	0.0	0.0	697.0	0.0	R30	2016-05-10	non_curated
MODEL1011080002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	266.0	0.0	R30	2016-05-10	non_curated
MODEL1011080003	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	0.0	0.0	0.0	555.0	0.0	0.0	0.0	0.0	587.0	0.0	R30	2016-05-10	non_curated
MODEL1011080004	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	443.0	0.0	L2V1	0.0	0.0	1772.0	443.0	0.0	0.0	0.0	0.0	340.0	2.0	R30	2016-05-10	non_curated
MODEL1011090000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	781.0	0.0	L2V1	0.0	0.0	3905.0	781.0	0.0	0.0	0.0	0.0	775.0	2.0	R30	2016-05-10	non_curated
MODEL1011090001	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3393.0	0.0	L2V4	0.0	0.0	13572.0	3393.0	0.0	0.0	0.0	0.0	2572.0	2.0	R30	2016-05-10	non_curated
MODEL1011090002	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4484.0	0.0	L2V4	0.0	0.0	17936.0	4484.0	0.0	0.0	0.0	0.0	3400.0	2.0	R30	2016-05-10	non_curated
MODEL1011300000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	943.0	943.0	L2V4	943.0	0.0	943.0	943.0	0.0	0.0	0.0	0.0	836.0	0.0	R30	2016-05-10	non_curated
MODEL1012080000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	26.0	L2V4	26.0	35.0	0.0	26.0	0.0	0.0	0.0	0.0	18.0	0.0	R30	2016-05-10	non_curated
MODEL1012090002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	20.0	20.0	L2V4	27.0	29.0	0.0	20.0	0.0	0.0	0.0	0.0	20.0	0.0	R30	2016-05-10	non_curated
MODEL1012090003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	26.0	26.0	L2V4	34.0	36.0	0.0	26.0	0.0	0.0	0.0	0.0	24.0	0.0	R30	2016-05-10	non_curated
MODEL1012090004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	27.0	27.0	L2V4	37.0	45.0	0.0	27.0	0.0	0.0	0.0	0.0	26.0	0.0	R30	2016-05-10	non_curated
MODEL1012090005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	32.0	32.0	L2V4	42.0	40.0	0.0	32.0	0.0	0.0	0.0	0.0	28.0	0.0	R30	2016-05-10	non_curated
MODEL1012090006	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	45.0	45.0	L2V4	55.0	45.0	0.0	45.0	0.0	0.0	0.0	0.0	38.0	0.0	R30	2016-05-10	non_curated
MODEL1012110001	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	0.0	17.0	10.0	0.0	0.0	0.0	0.0	30.0	0.0	R30	2016-05-10	non_curated
MODEL1012140000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	3.0	14.0	0.0	0.0	3.0	0.0	0.0	3.0	3.0	2.0	R30	2016-05-10	non_curated
MODEL1012140001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	3.0	14.0	0.0	0.0	3.0	0.0	0.0	3.0	3.0	2.0	R30	2016-05-10	non_curated
MODEL1012220002	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	0.0	0.0	0.0	777.0	0.0	0.0	0.0	0.0	964.0	0.0	R30	2016-05-10	non_curated
MODEL1012220003	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	109.0	0.0	R30	2016-05-10	non_curated
MODEL1012220004	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	124.0	0.0	R30	2016-05-10	non_curated
MODEL1012300000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.0	0.0	L2V4	0.0	0.0	1044.0	261.0	0.0	0.0	0.0	0.0	255.0	6.0	R30	2016-05-10	non_curated
MODEL1101100000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	L2V4	16.0	50.0	0.0	16.0	0.0	0.0	0.0	0.0	38.0	6.0	R30	2016-05-10	non_curated
MODEL1101170000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	225.0	225.0	L2V4	232.0	286.0	0.0	225.0	3.0	0.0	3.0	0.0	189.0	1.0	R30	2016-05-10	non_curated
MODEL1101180000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	L2V1	16.0	5.0	0.0	16.0	0.0	0.0	0.0	0.0	20.0	5.0	R30	2016-05-10	non_curated
MODEL1102210000	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	197.0	L2V4	197.0	0.0	316.0	197.0	0.0	0.0	0.0	0.0	192.0	0.0	R30	2016-05-10	non_curated
MODEL1102210001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	151.0	L2V4	151.0	58.0	0.0	151.0	0.0	0.0	0.0	0.0	119.0	3.0	R30	2016-05-10	non_curated
MODEL1103210001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	L2V4	223.0	320.0	90.0	48.0	175.0	0.0	175.0	0.0	48.0	0.0	R30	2016-05-10	non_curated
MODEL1105030000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2378.0	0.0	L2V4	0.0	0.0	9512.0	2378.0	0.0	0.0	0.0	0.0	1669.0	0.0	R30	2016-05-10	non_curated
MODEL1105100000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4894.0	0.0	L2V4	0.0	0.0	19576.0	4894.0	0.0	0.0	0.0	0.0	2767.0	1.0	R30	2016-05-10	non_curated
MODEL1105180000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	L2V4	0.0	0.0	20.0	5.0	0.0	0.0	0.0	0.0	2.0	3.0	R30	2016-05-10	non_curated
MODEL1106080000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	469.0	0.0	L2V4	0.0	0.0	1876.0	469.0	0.0	0.0	0.0	0.0	342.0	1.0	R30	2016-05-10	non_curated
MODEL1106160000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	0.0	L2V4	0.0	0.0	1684.0	421.0	0.0	0.0	0.0	0.0	399.0	1.0	R30	2016-05-10	non_curated
MODEL1106200000	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2191.0	0.0	L2V4	0.0	0.0	8764.0	2191.0	0.0	0.0	0.0	0.0	1706.0	0.0	R30	2016-05-10	non_curated
MODEL1106220000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1309.0	0.0	L2V4	0.0	0.0	5236.0	1309.0	0.0	0.0	0.0	0.0	1248.0	0.0	R30	2016-05-10	non_curated
MODEL1107050000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	189.0	0.0	R30	2016-05-10	non_curated
MODEL1107190000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1575.0	0.0	L2V4	0.0	0.0	7875.0	1575.0	0.0	0.0	0.0	0.0	1392.0	0.0	R30	2016-05-10	non_curated
MODEL1108160000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2583.0	0.0	L2V4	0.0	0.0	10332.0	2583.0	0.0	0.0	0.0	0.0	1805.0	1.0	R30	2016-05-10	non_curated
MODEL1108260010	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	4.0	L2V4	6.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	R30	2016-05-10	non_curated
MODEL1108260014	1.0	0.0	2.0	0.0	2.0	4.0	0.0	2.0	1.0	1.0	75.0	75.0	L2V4	84.0	6.0	104.0	75.0	3.0	0.0	2.0	1.0	81.0	0.0	R30	2016-05-10	non_curated
MODEL1108260015	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	6.0	20.0	0.0	0.0	6.0	0.0	0.0	6.0	6.0	0.0	R30	2016-05-10	non_curated
MODEL1109130000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7440.0	0.0	L2V4	0.0	0.0	29760.0	7440.0	0.0	0.0	0.0	0.0	9798.0	1.0	R30	2016-05-10	non_curated
MODEL1109150000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	98.0	98.0	L2V4	133.0	35.0	98.0	98.0	19.0	0.0	19.0	0.0	60.0	0.0	R30	2016-05-10	non_curated
MODEL1109150001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33.0	33.0	L2V4	34.0	46.0	0.0	33.0	0.0	0.0	0.0	0.0	33.0	1.0	R30	2016-05-10	non_curated
MODEL1109150002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	48.0	48.0	L2V4	53.0	55.0	0.0	48.0	0.0	0.0	0.0	0.0	44.0	1.0	R30	2016-05-10	non_curated
MODEL1109160000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	25.0	25.0	L2V4	26.0	0.0	32.0	25.0	0.0	0.0	0.0	0.0	30.0	2.0	R30	2016-05-10	non_curated
MODEL1109160001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	27.0	L2V4	28.0	0.0	37.0	27.0	0.0	0.0	0.0	0.0	40.0	2.0	R30	2016-05-10	non_curated
MODEL1110130000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.0	0.0	L2V1	0.0	0.0	1676.0	419.0	0.0	0.0	0.0	0.0	411.0	0.0	R30	2016-05-10	non_curated
MODEL1110130001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	412.0	0.0	L2V1	0.0	0.0	1648.0	412.0	0.0	0.0	0.0	0.0	405.0	0.0	R30	2016-05-10	non_curated
MODEL1111070000	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	649.0	0.0	L2V1	0.0	0.0	2596.0	649.0	0.0	0.0	0.0	0.0	615.0	0.0	R30	2016-05-10	non_curated
