time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	dummy_EX_Ac	dummy_EX_Glcxt	dummy_EX_O2	dummy_EX_X	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	vO2_transfer	EX_Ac	EX_Glcxt	EX_O2	EX_X	O2_ref	Y	bounds__Km_EX_Glcxt	bounds__Vmax_EX_Glcxt	bounds__Vmax_EX_O2	bounds__lb_default	bounds__lb_kin_EX_Glcxt	bounds__lb_kin_EX_O2	bounds__ub_default	bounds__zero	dt	fba__lb_default	fba__ub_default	fba__zero	kLa	lb_EX_Ac	lb_EX_Glcxt	lb_EX_O2	lb_EX_X	ub_EX_Ac	ub_EX_Glcxt	ub_EX_O2	ub_EX_X
5.0	2.75075671292	4.4408920985e-16	0.09	0.705671131907	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.705671131907	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-27.5075671292	-4.4408920985e-15	-0.9	-7.05671131907	1000.0	1000.0	1000.0	1000.0
5.1	2.64936528435	4.4408920985e-16	0.09	0.708242560479	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.708242560479	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-26.4936528435	-4.4408920985e-15	-0.9	-7.08242560479	1000.0	1000.0	1000.0	1000.0
5.2	2.54797385578	4.4408920985e-16	0.09	0.71081398905	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.71081398905	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-25.4797385578	-4.4408920985e-15	-0.9	-7.1081398905	1000.0	1000.0	1000.0	1000.0
5.3	2.44658242721	4.4408920985e-16	0.09	0.713385417622	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.713385417622	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-24.4658242721	-4.4408920985e-15	-0.9	-7.13385417622	1000.0	1000.0	1000.0	1000.0
5.4	2.34519099863	4.4408920985e-16	0.09	0.715956846193	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.715956846193	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-23.4519099863	-4.4408920985e-15	-0.9	-7.15956846193	1000.0	1000.0	1000.0	1000.0
5.5	2.24379957006	4.4408920985e-16	0.09	0.718528274764	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.718528274764	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-22.4379957006	-4.4408920985e-15	-0.9	-7.18528274764	1000.0	1000.0	1000.0	1000.0
5.6	2.14240814149	4.4408920985e-16	0.09	0.721099703336	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.721099703336	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-21.4240814149	-4.4408920985e-15	-0.9	-7.21099703336	1000.0	1000.0	1000.0	1000.0
5.7	2.04101671292	4.4408920985e-16	0.09	0.723671131907	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.723671131907	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-20.4101671292	-4.4408920985e-15	-0.9	-7.23671131907	1000.0	1000.0	1000.0	1000.0
5.8	1.93962528435	4.4408920985e-16	0.09	0.726242560479	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.726242560479	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-19.3962528435	-4.4408920985e-15	-0.9	-7.26242560479	1000.0	1000.0	1000.0	1000.0
5.9	1.83823385578	4.4408920985e-16	0.09	0.72881398905	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.72881398905	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-18.3823385578	-4.4408920985e-15	-0.9	-7.2881398905	1000.0	1000.0	1000.0	1000.0
6.0	1.73684242721	4.4408920985e-16	0.09	0.731385417622	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.731385417622	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-17.3684242721	-4.4408920985e-15	-0.9	-7.31385417622	1000.0	1000.0	1000.0	1000.0
6.1	1.63545099863	4.4408920985e-16	0.09	0.733956846193	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.733956846193	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-16.3545099863	-4.4408920985e-15	-0.9	-7.33956846193	1000.0	1000.0	1000.0	1000.0
6.2	1.53405957006	4.4408920985e-16	0.09	0.736528274764	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.736528274764	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-15.3405957006	-4.4408920985e-15	-0.9	-7.36528274764	1000.0	1000.0	1000.0	1000.0
6.3	1.43266814149	4.4408920985e-16	0.09	0.739099703336	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.739099703336	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-14.3266814149	-4.4408920985e-15	-0.9	-7.39099703336	1000.0	1000.0	1000.0	1000.0
6.4	1.33127671292	4.4408920985e-16	0.09	0.741671131907	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.741671131907	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-13.3127671292	-4.4408920985e-15	-0.9	-7.41671131907	1000.0	1000.0	1000.0	1000.0
6.5	1.22988528435	4.4408920985e-16	0.09	0.744242560479	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.744242560479	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-12.2988528435	-4.4408920985e-15	-0.9	-7.44242560479	1000.0	1000.0	1000.0	1000.0
6.6	1.12849385578	4.4408920985e-16	0.09	0.74681398905	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.74681398905	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-11.2849385578	-4.4408920985e-15	-0.9	-7.4681398905	1000.0	1000.0	1000.0	1000.0
6.7	1.02710242721	4.4408920985e-16	0.09	0.749385417622	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.749385417622	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-10.2710242721	-4.4408920985e-15	-0.9	-7.49385417622	1000.0	1000.0	1000.0	1000.0
6.8	0.925710998634	4.4408920985e-16	0.09	0.751956846193	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.751956846193	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-9.25710998634	-4.4408920985e-15	-0.9	-7.51956846193	1000.0	1000.0	1000.0	1000.0
6.9	0.824319570062	4.4408920985e-16	0.09	0.754528274764	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.754528274764	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-8.24319570062	-4.4408920985e-15	-0.9	-7.54528274764	1000.0	1000.0	1000.0	1000.0
7.0	0.722928141491	4.4408920985e-16	0.09	0.757099703336	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.757099703336	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-7.22928141491	-4.4408920985e-15	-0.9	-7.57099703336	1000.0	1000.0	1000.0	1000.0
7.1	0.621536712919	4.4408920985e-16	0.09	0.759671131907	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.759671131907	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-6.21536712919	-4.4408920985e-15	-0.9	-7.59671131907	1000.0	1000.0	1000.0	1000.0
7.2	0.520145284348	4.4408920985e-16	0.09	0.762242560479	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.762242560479	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.20145284348	-4.4408920985e-15	-0.9	-7.62242560479	1000.0	1000.0	1000.0	1000.0
7.3	0.418753855776	4.4408920985e-16	0.09	0.76481398905	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.76481398905	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.18753855776	-4.4408920985e-15	-0.9	-7.6481398905	1000.0	1000.0	1000.0	1000.0
7.4	0.317362427205	4.4408920985e-16	0.09	0.767385417622	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.767385417622	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-3.17362427205	-4.4408920985e-15	-0.9	-7.67385417622	1000.0	1000.0	1000.0	1000.0
7.5	0.215970998634	4.4408920985e-16	0.09	0.769956846193	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.769956846193	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-2.15970998634	-4.4408920985e-15	-0.9	-7.69956846193	1000.0	1000.0	1000.0	1000.0
7.6	0.114579570062	4.4408920985e-16	0.09	0.772528274764	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.772528274764	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-1.14579570062	-4.4408920985e-15	-0.9	-7.72528274764	1000.0	1000.0	1000.0	1000.0
7.7	0.0131881414907	4.4408920985e-16	0.09	0.775099703336	0.0	0.0	0.0	0.0	0.0	0.0257142857143	0.0	0.0	0.0	1.01391428571	0.0	0.9	-0.0257142857143	0.9	-1.01391428571	0.0	-0.9	0.0257142857143	0.21	0.775099703336	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-0.131881414907	-4.4408920985e-15	-0.9	-7.75099703336	1000.0	1000.0	1000.0	1000.0
7.8	-3.03576608296e-18	4.4408920985e-16	0.145082791546	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.00334469730934	0.0	0.0	0.0	0.131881414907	0.0	0.117064405827	-0.00334469730934	0.486879063404	-0.131881414907	0.0	-0.117064405827	0.00334469730934	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-1.45082791546	-7.75434173067	1000.0	1000.0	1000.0	1000.0
7.9	-3.03576608296e-18	4.4408920985e-16	0.179332763507	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2300042737	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-1.79332763507	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.0	-3.03576608296e-18	4.4408920985e-16	0.19553584858	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108481135648	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-1.9553584858	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.1	-3.03576608296e-18	4.4408920985e-16	0.203176758252	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051174313108	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.03176758252	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.2	-3.03576608296e-18	4.4408920985e-16	0.206784156286	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241188278514	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.06784156286	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.3	-3.03576608296e-18	4.4408920985e-16	0.208487855968	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113410802377	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.08487855968	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.4	-3.03576608296e-18	4.4408920985e-16	0.20928847755	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00533641837727	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.0928847755	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.5	-3.03576608296e-18	4.4408920985e-16	0.209664066542	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00251950093833	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09664066542	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.6	-3.03576608296e-18	4.4408920985e-16	0.209840488236	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119633822933	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09840488236	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.7	-3.03576608296e-18	4.4408920985e-16	0.20992390032	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000570747597481	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.0992390032	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.8	-3.03576608296e-18	4.4408920985e-16	0.209963160172	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000276298708095	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09963160172	-7.75434173067	1000.0	1000.0	1000.0	1000.0
8.9	-3.03576608296e-18	4.4408920985e-16	0.209981827052	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136297110084	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09981827052	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.0	-3.03576608296e-18	4.4408920985e-16	0.209990831113	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87666498278e-05	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09990831113	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.1	-3.03576608296e-18	4.4408920985e-16	0.209995316	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51300028575e-05	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09995316	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.2	-3.03576608296e-18	4.4408920985e-16	0.209997575701	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8182244404e-05	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09997575701	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.3	-3.03576608296e-18	4.4408920985e-16	0.209998728412	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53690751537e-06	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09998728412	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.4	-3.03576608296e-18	4.4408920985e-16	0.20999932411	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06917782916e-06	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.0999932411	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.5	-3.03576608296e-18	4.4408920985e-16	0.209999636066	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72950439646e-06	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09999636066	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.6	-3.03576608296e-18	4.4408920985e-16	0.209999753445	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84916459145e-06	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09999753445	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.7	-3.03576608296e-18	4.4408920985e-16	0.209999830946	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26790844074e-06	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09999830946	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.8	-3.03576608296e-18	4.4408920985e-16	0.209999884085	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69361126421e-07	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09999884085	-7.75434173067	1000.0	1000.0	1000.0	1000.0
9.9	-3.03576608296e-18	4.4408920985e-16	0.209999920521	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96090967628e-07	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09999920521	-7.75434173067	1000.0	1000.0	1000.0	1000.0
10.0	-3.03576608296e-18	4.4408920985e-16	0.209999945504	0.775434173067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08719035699e-07	0.0	0.0	0.0	0.0	0.21	0.775434173067	0.015	10.0	15.0	-1000.0	-2.96059473233e-13	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	3.03576608296e-17	-4.4408920985e-15	-2.09999945504	-7.75434173067	1000.0	1000.0	1000.0	1000.0
