	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
BIOMD0000000191	2	0	0	0	0	0	0	0	0	0	5	5	L2V3	5	0	18	5	0	0	0	0	3	4	R14	2009-06-16	curated
BIOMD0000000192	2	0	0	0	0	0	0	0	0	0	9	9	L2V1	9	0	16	9	0	0	0	0	13	5	R14	2009-06-16	curated
BIOMD0000000193	1	0	1	0	1	2	0	1	0	0	6	6	L2V3	8	12	0	6	0	0	0	0	8	2	R14	2009-06-16	curated
BIOMD0000000194	1	0	1	0	1	2	0	1	0	0	3	3	L2V3	5	7	0	3	0	0	0	0	5	2	R14	2009-06-16	curated
BIOMD0000000195	1	0	1	1	1	3	0	1	1	0	20	20	L2V3	28	37	0	20	4	0	4	0	11	2	R14	2009-06-16	curated
BIOMD0000000196	1	0	1	1	1	3	0	1	3	0	13	13	L2V1	23	35	0	13	4	4	0	0	11	0	R14	2009-06-16	curated
BIOMD0000000197	3	0	0	0	0	0	0	0	0	0	10	10	L2V3	12	12	0	10	2	0	2	0	7	6	R14	2009-06-16	curated
BIOMD0000000198	1	0	0	0	0	0	0	0	0	0	7	7	L2V3	10	16	0	7	3	0	3	0	12	6	R14	2009-06-16	curated
BIOMD0000000199	1	0	0	0	0	0	0	0	0	0	10	10	L2V3	11	10	0	10	1	0	1	0	15	4	R14	2009-06-16	curated
BIOMD0000000200	1	0	0	0	0	0	0	0	0	0	34	34	L2V3	35	2	46	34	1	0	1	0	22	5	R14	2009-06-16	curated
BIOMD0000000201	1	0	0	0	0	0	0	0	0	0	33	33	L2V3	38	71	0	33	5	0	5	0	26	6	R14	2009-06-16	curated
BIOMD0000000202	3	0	0	0	0	0	0	0	0	0	15	15	L2V3	18	38	0	15	3	0	2	1	9	5	R14	2009-06-16	curated
BIOMD0000000203	1	0	0	0	0	0	0	0	0	0	10	10	L2V3	10	32	0	10	0	0	0	0	12	3	R14	2009-06-16	curated
BIOMD0000000204	1	0	0	0	0	0	0	0	0	0	10	10	L2V3	10	32	0	10	0	0	0	0	12	3	R14	2009-06-16	curated
BIOMD0000000205	1	0	0	0	0	0	0	0	0	0	205	205	L2V3	205	0	313	205	0	0	0	0	194	3	R14	2009-06-16	curated
BIOMD0000000206	1	0	0	0	0	0	0	0	0	0	11	11	L2V3	11	18	0	11	0	0	0	0	9	6	R14	2009-06-16	curated
BIOMD0000000207	1	0	0	0	0	0	0	0	0	0	6	6	L2V3	14	32	0	6	8	0	4	4	6	5	R14	2009-06-16	curated
BIOMD0000000208	1	0	0	0	0	0	0	0	0	0	15	15	L2V3	16	18	0	15	1	0	1	0	6	0	R14	2009-06-16	curated
BIOMD0000000209	1	0	0	0	0	0	0	0	0	0	12	12	L2V3	12	49	0	12	0	0	0	0	20	3	R14	2009-06-16	curated
BIOMD0000000210	1	0	0	0	0	0	0	0	0	0	12	12	L2V3	12	46	0	12	0	0	0	0	18	0	R14	2009-06-16	curated
BIOMD0000000211	3	0	0	0	0	0	0	0	13	0	21	21	L2V3	34	5	76	21	0	0	0	0	27	3	R14	2009-06-16	curated
BIOMD0000000212	1	0	0	0	0	0	0	0	0	0	18	18	L2V3	18	0	63	18	0	0	0	0	31	7	R14	2009-06-16	curated
BIOMD0000000213	1	0	0	0	0	0	0	0	0	0	12	12	L2V3	12	38	0	12	0	0	0	0	14	0	R14	2009-06-16	curated
BIOMD0000000214	2	0	0	0	0	0	0	0	0	0	24	24	L2V3	28	38	0	24	4	0	4	0	16	2	R14	2009-06-16	curated
BIOMD0000000215	1	0	0	0	0	0	0	0	6	0	14	14	L2V3	21	0	20	14	1	0	1	0	7	1	R14	2009-06-16	curated
BIOMD0000000216	1	0	0	0	0	0	0	0	6	0	17	17	L2V3	24	18	0	17	1	0	1	0	6	0	R14	2009-06-16	curated
