time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	RATP	fba__R1	fba__R2	fba__R3	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	Vmax_RATP	atp_tot	bounds__lb_EX_adp_fba	bounds__lb_EX_atp_fba	bounds__lb_EX_glc_fba	bounds__lb_EX_pyr_fba	bounds__ub_EX_adp_fba	bounds__ub_EX_atp_fba	bounds__ub_EX_glc_fba	bounds__ub_EX_pyr_fba	c3_tot	dt	fba__ub_R3	fba__ub_default	fba__zero	k_RATP	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
1.0	0.9529353092970908	2.04706469070291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.9999999999999997	-1.0	1.0	-0.5	1.0	0.9534247848082947	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.0	0.1	1.0	1000.0	0.0	0.1	-9.529353092970908	-20.4706469070291	-45.0	-9.999999999999996	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.1	0.948285727813178	2.051714272186823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.449999999999999	1.0999999999999996	-1.0	1.0	-0.5	1.0	0.9535254279378049	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-9.48285727813178	-20.51714272186823	-44.49999999999999	-10.999999999999996	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.2000000000000002	0.9436461681517687	2.056353831848232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.399999999999999	1.1999999999999997	-1.0	1.0	-0.5	1.0	0.9536254215226407	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-9.436461681517686	-20.56353831848232	-43.999999999999986	-11.999999999999996	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.3	0.9390165657199318	2.0609834342800695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35	1.2999999999999998	-1.0	1.0	-0.5	1.0	0.953724772520843	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000013	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.0	0.1	1.0	1000.0	0.0	0.1	-9.390165657199317	-20.609834342800692	-43.49999999999999	-12.999999999999998	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.4000000000000001	0.9343968566193648	2.065603143380636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	1.4	-1.0	1.0	-0.5	1.0	0.9538234877864584	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.0	0.1	1.0	1000.0	0.0	0.1	-9.343968566193647	-20.65603143380636	-42.99999999999999	-13.999999999999998	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.5	0.9297869776351887	2.0702130223648116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.249999999999999	1.5	-1.0	1.0	-0.5	1.0	0.9539215740715474	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000004	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-9.297869776351886	-20.702130223648116	-42.499999999999986	-15.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.6	0.925186866225197	2.074813133774803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	1.6	-1.0	1.0	-0.5	1.0	0.9540190380281404	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.0	0.1	1.0	1000.0	0.0	0.1	-9.251868662251969	-20.748131337748028	-42.0	-16.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.7000000000000002	0.9205964605094874	2.0794035394905133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1499999999999995	1.7000000000000002	-1.0	1.0	-0.5	1.0	0.9541158862101429	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.0	0.1	1.0	1000.0	0.0	0.1	-9.205964605094874	-20.79403539490513	-41.49999999999999	-17.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.8	0.9160156992603746	2.083984300739626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	1.8000000000000003	-1.0	1.0	-0.5	1.0	0.9542121250751967	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.0	0.1	1.0	1000.0	0.0	0.1	-9.160156992603746	-20.83984300739626	-40.99999999999999	-18.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
1.9000000000000001	0.911444521892545	2.0885554781074562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.049999999999999	1.9000000000000004	-1.0	1.0	-0.5	1.0	0.9543077609864957	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000013	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-9.11444521892545	-20.88555478107456	-40.499999999999986	-19.000000000000004	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.0	0.9068828684534983	2.0931171315465034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999999987	2.0	-1.0	1.0	-0.5	1.0	0.9544028002145586	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-9.068828684534983	-20.931171315465033	-39.999999999999986	-20.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.1	0.9023306796141692	2.097669320385832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9499999999999984	2.1	-1.0	1.0	-0.5	1.0	0.9544972489389606	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-9.023306796141691	-20.976693203858318	-39.49999999999998	-21.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.2	0.8977878966597932	2.1022121033402086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.899999999999999	2.2	-1.0	1.0	-0.5	1.0	0.9545911132500249	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.977878966597931	-21.022121033402083	-38.999999999999986	-22.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.3000000000000003	0.8932544614809335	2.1067455385190685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8499999999999988	2.3000000000000003	-1.0	1.0	-0.5	1.0	0.9546843991504751	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.932544614809334	-21.067455385190684	-38.499999999999986	-23.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.4000000000000004	0.8887303165646903	2.1112696834353115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7999999999999985	2.4000000000000004	-1.0	1.0	-0.5	1.0	0.9547771125570512	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.887303165646902	-21.112696834353113	-37.999999999999986	-24.000000000000004	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.5	0.8842154049861234	2.1157845950138783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7499999999999987	2.5000000000000004	-1.0	1.0	-0.5	1.0	0.9548692593020877	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.842154049861234	-21.157845950138782	-37.499999999999986	-25.000000000000004	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.6	0.8797096703997962	2.1202903296002056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6999999999999984	2.6000000000000005	-1.0	1.0	-0.5	1.0	0.9549608451350565	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.797096703997962	-21.202903296002056	-36.99999999999998	-26.000000000000004	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.7	0.8752130570315213	2.124786942968481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6499999999999977	2.7000000000000006	-1.0	1.0	-0.5	1.0	0.9550518757240761	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000002	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.752130570315213	-21.24786942968481	-36.49999999999997	-27.000000000000004	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.8000000000000003	0.8707255096702495	2.1292744903297525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.599999999999998	2.800000000000001	-1.0	1.0	-0.5	1.0	0.9551423566573858	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.707255096702495	-21.292744903297525	-35.99999999999998	-28.00000000000001	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
2.9000000000000004	0.866246973660081	2.1337530263399214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.549999999999998	2.9000000000000012	-1.0	1.0	-0.5	1.0	0.955232293444789	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000002	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.662469736600809	-21.337530263399213	-35.49999999999998	-29.00000000000001	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.0	0.8617773948925128	2.1382226051074897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4999999999999982	3.0000000000000013	-1.0	1.0	-0.5	1.0	0.9553216915190624	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.617773948925128	-21.382226051074895	-34.99999999999998	-30.00000000000001	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.1	0.8573167197987057	2.1426832802012963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4499999999999984	3.1000000000000014	-1.0	1.0	-0.5	1.0	0.9554105562373371	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.573167197987056	-21.42683280201296	-34.49999999999998	-31.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.2	0.8528648953420088	2.1471351046579934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.399999999999998	3.2000000000000015	-1.0	1.0	-0.5	1.0	0.9554988928824465	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000002	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.528648953420088	-21.471351046579933	-33.99999999999998	-32.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.3000000000000003	0.8484218690105354	2.151578130989467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.349999999999998	3.3000000000000016	-1.0	1.0	-0.5	1.0	0.9555867066642477	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.484218690105353	-21.51578130989467	-33.49999999999998	-33.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.4000000000000004	0.8439875888099286	2.156012411190074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2999999999999976	3.4000000000000017	-1.0	1.0	-0.5	1.0	0.955674002720912	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.439875888099285	-21.560124111900738	-32.99999999999997	-34.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.5	0.8395620032562293	2.1604379967437737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.249999999999998	3.5000000000000018	-1.0	1.0	-0.5	1.0	0.9557607861201887	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000003	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.395620032562293	-21.604379967437737	-32.49999999999998	-35.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.6	0.8351450613688722	2.1648549386311307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1999999999999975	3.600000000000002	-1.0	1.0	-0.5	1.0	0.9558470618606418	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.351450613688721	-21.648549386311306	-31.999999999999975	-36.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.7	0.8307367126638168	2.1692632873361863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1499999999999977	3.700000000000002	-1.0	1.0	-0.5	1.0	0.9559328348728601	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000003	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.307367126638168	-21.692632873361863	-31.499999999999975	-37.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.8000000000000003	0.8263369071467844	2.1736630928532183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.099999999999998	3.800000000000002	-1.0	1.0	-0.5	1.0	0.9560181100206406	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.263369071467844	-21.736630928532183	-30.99999999999998	-38.00000000000002	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
3.9000000000000004	0.8219455953066438	2.1780544046933588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0499999999999976	3.9000000000000026	-1.0	1.0	-0.5	1.0	0.9561028921021486	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999998	0.1	1.0	1000.0	0.0	0.1	-8.219455953066438	-21.780544046933585	-30.499999999999975	-39.00000000000002	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
4.0	0.8175627281088905	2.182437271891111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999998	4.000000000000002	-1.0	1.0	-0.5	1.0	0.9561871858510507	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.175627281088905	-21.82437271891111	-29.999999999999975	-40.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
4.1000000000000005	0.8131882569891992	2.1868117430108027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.949999999999998	4.100000000000001	-1.0	1.0	-0.5	1.0	0.9562709959376277	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.13188256989199	-21.868117430108025	-29.49999999999998	-41.000000000000014	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
4.2	0.8088221338471884	2.1911778661528136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.899999999999998	4.200000000000001	-1.0	1.0	-0.5	1.0	0.9563543269698598	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.088221338471882	-21.911778661528135	-28.99999999999998	-42.00000000000001	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
4.3	0.8044643110401959	2.195535688959806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8499999999999983	4.300000000000001	-1.0	1.0	-0.5	1.0	0.9564371834944924	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.044643110401958	-21.95535688959806	-28.499999999999982	-43.00000000000001	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
4.4	0.8001147413772118	2.1998852586227904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7999999999999985	4.4	-1.0	1.0	-0.5	1.0	0.9565195699980782	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.000000000000002	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-8.001147413772118	-21.9988525862279	-27.999999999999982	-44.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
4.5	0.7957733781129033	2.2042266218870994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7499999999999987	4.5	-1.0	1.0	-0.5	1.0	0.9566014909079981	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-7.957733781129033	-22.042266218870992	-27.499999999999986	-45.0	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
4.6000000000000005	0.7914401749417188	2.2085598250582836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.699999999999999	4.6	-1.0	1.0	-0.5	1.0	0.9566829505934613	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	9.999999999999996	0.1	1.0	1000.0	0.0	0.1	-7.914401749417188	-22.085598250582834	-26.999999999999986	-45.99999999999999	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
