time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	[fba__Ac]	[fba__Glcxt]	[fba__O2]	[fba__X]	dummy_EX_Ac	dummy_EX_Glcxt	dummy_EX_O2	dummy_EX_X	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	vO2_transfer	EX_Ac	EX_Glcxt	EX_O2	EX_X	O2_ref	Y	bounds__Km_EX_Glcxt	bounds__Vmax_EX_Glcxt	bounds__Vmax_EX_O2	bounds__lb_default	bounds__lb_kin_EX_Glcxt	bounds__lb_kin_EX_O2	bounds__ub_default	bounds__zero	dt	fba__ub_default	fba__zero	kLa	lb_EX_Ac	lb_EX_Glcxt	lb_EX_O2	lb_EX_X	ub_EX_Ac	ub_EX_Glcxt	ub_EX_O2	ub_EX_X
9.4	2.94013947412	6.15375655835	0.155527336958	0.275695852004	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	3.68771934633e-17	0.122204324696	0.0	0.458691672095	-1.53268782311	2.75053308801	0.43529063237	-0.160150616761	0.408544972815	5.55934306579	-9.97669376601	-1.57887987507	0.580895996791	0.21	0.275695852004	0.015	10.0	15.0	-1000.0	-9.97568391643	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-29.4013947412	-9.97568391643	-1.55527336958	-2.75695852004	1000.0	1000.0	1000.0	1000.0
9.5	3.09827351239	5.87052346428	0.153100867953	0.29216100619	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.120377195788	0.0	0.459537995022	-1.62722008606	2.91450585045	0.454390232556	-0.169428605652	0.426743490353	5.56960049967	-9.97568391643	-1.55527336958	0.57991519081	0.21	0.29216100619	0.015	10.0	15.0	-1000.0	-9.97451373681	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-30.9827351239	-9.97451373681	-1.53100867953	-2.9216100619	1000.0	1000.0	1000.0	1000.0
9.6	3.26618994941	5.5703681575	0.150607067098	0.309581399931	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	1.1063158039e-16	0.118499123803	0.0	0.460401041375	-1.7274829789	3.08792392628	0.473971810316	-0.179216723556	0.445446996765	5.58006062147	-9.97451373681	-1.53100867953	0.578900165178	0.21	0.309581399931	0.015	10.0	15.0	-1000.0	-9.97314411588	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-32.6618994941	-9.97314411588	-1.50607067098	-3.09581399931	1000.0	1000.0	1000.0	1000.0
9.7	3.44444272158	5.25238673248	0.148053690362	0.328005381461	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	2.58140354243e-16	0.116568937382	0.0	0.461279353523	-1.83378157699	3.2712449401	0.493999284942	-0.189537349085	0.464597322283	5.5907057647	-9.97314411588	-1.50607067098	0.577848290905	0.21	0.328005381461	0.015	10.0	15.0	-1000.0	-9.97152288077	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-34.4444272158	-9.97152288077	-1.48053690362	-3.28005381461	1000.0	1000.0	1000.0	1000.0
9.8	3.63361809429	4.91562379668	0.145445799882	0.347483986798	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.114592639599	0.0	0.462167265219	-1.9464201735	3.46494452506	0.514462865872	-0.200414831151	0.484156500885	5.60146725446	-9.97152288077	-1.48053690362	0.576759904818	0.21	0.347483986798	0.015	10.0	15.0	-1000.0	-9.96957788584	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-36.3361809429	-9.96957788584	-1.45445799882	-3.47483986798	1000.0	1000.0	1000.0	1000.0
9.9	3.83439997988	4.55895734726	0.142779171417	0.368077543346	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.112574148515	0.0	0.46305909729	-2.06575285805	3.66957773641	0.535353327105	-0.211877670984	0.504156214376	5.61227625916	-9.96957788584	-1.45445799882	0.575633245806	0.21	0.368077543346	0.015	10.0	15.0	-1000.0	-9.96720564085	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-38.3439997988	-9.96720564085	-1.42779171417	-3.68077543346	1000.0	1000.0	1000.0	1000.0
10.0	4.04747501949	4.18127108362	0.140058843851	0.389845543212	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.110510194595	0.0	0.463951076442	-2.19213542416	3.88567069737	0.556618236403	-0.223951166262	0.524558671119	5.62308704648	-9.96720564085	-1.42779171417	0.574461271037	0.21	0.389845543212	0.015	10.0	15.0	-1000.0	-9.96425397764	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-40.4747501949	-9.96425397764	-1.40058843851	-3.89845543212	1000.0	1000.0	1000.0	1000.0
10.1	4.27356299813	3.78139784436	0.137288816692	0.412850030653	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.108404677903	0.0	0.464833371018	-2.32590643426	4.11374256011	0.578232979771	-0.236661346069	0.545333874806	5.63378045674	-9.96425397764	-1.40058843851	0.573238048921	0.21	0.412850030653	0.015	10.0	15.0	-1000.0	-9.96048886177	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-42.7356299813	-9.96048886177	-1.37288816692	-4.12850030653	1000.0	1000.0	1000.0	1000.0
10.2	4.51341543406	3.35812235355	0.134473144218	0.437155431975	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	1.1063158039e-16	0.106260694034	0.0	0.465692287894	-2.46738854898	4.35428181105	0.600165519665	-0.250032352884	0.566451418363	5.64419052928	-9.96048886177	-1.37288816692	0.571952981929	0.21	0.437155431975	0.015	10.0	15.0	-1000.0	-9.95553081558	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-45.1341543406	-9.95553081558	-1.34473144218	-4.37155431975	1000.0	1000.0	1000.0	1000.0
10.3	4.76781160028	2.91018774574	0.131616480004	0.462828204799	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	3.68771934633e-17	0.104081380974	0.0	0.466506549744	-2.61685815401	4.6077004552	0.622379639322	-0.264084187654	0.587876399972	5.65405938289	-9.95553081558	-1.34473144218	0.570587930718	0.21	0.462828204799	0.015	10.0	15.0	-1000.0	-9.94872124013	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-47.6781160028	-9.94872124013	-1.31616480004	-4.62828204799	1000.0	1000.0	1000.0	1000.0
10.4	5.03754743909	2.43631344782	0.128723414212	0.489935892419	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.10187034056	0.0	0.467240136164	-2.77448268259	4.87423561921	0.644836375876	-0.278827649298	0.609574393406	5.6629504503	-9.94872124013	-1.31616480004	0.569110476724	0.21	0.489935892419	0.015	10.0	15.0	-1000.0	-9.93880831514	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-50.3754743909	-9.93880831514	-1.28723414212	-4.89935892419	1000.0	1000.0	1000.0	1000.0
10.5	5.32341173389	1.93523345008	0.125799033389	0.518545108682	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.0996311255515	0.0	0.467826202154	-2.94017854474	5.15372043794	0.667488968127	-0.294252221667	0.631507249585	5.67005357011	-9.93880831514	-1.28723414212	0.567457327705	0.21	0.518545108682	0.015	10.0	15.0	-1000.0	-9.92308613105	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-53.2341173389	-9.92308613105	-1.25799033389	-5.18545108682	1000.0	1000.0	1000.0	1000.0
10.6	5.62612765584	1.40578916781	0.122851016025	0.548716702676	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	2.2126316078e-16	0.0973676729015	0.0	0.468122098045	-3.11322093876	5.4449631022	0.690280308009	-0.310293682511	0.653617379812	5.6736398283	-9.92308613105	-1.25799033389	0.565489770946	0.21	0.548716702676	0.015	10.0	15.0	-1000.0	-9.89442487077	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-56.2612765584	-9.89442487077	-1.22851016025	-5.48716702676	1000.0	1000.0	1000.0	1000.0
10.7	5.94615451634	0.847246016264	0.11988274682	0.580489187217	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	5.5315790195e-17	0.095085925716	0.0	0.467754134867	-3.29089775691	5.74360665121	0.713136864412	-0.326722569301	0.675879398847	5.66918011459	-9.89442487077	-1.22851016025	0.562840060583	0.21	0.580489187217	0.015	10.0	15.0	-1000.0	-9.82603572858	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-59.4615451634	-8.47246016264	-1.1988274682	-5.80489187217	1000.0	1000.0	1000.0	1000.0
10.8	6.23092160255	0.343204326077	0.117110784507	0.609504974141	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.092788503731	0.0	0.39493920527	-2.91749501035	5.16400661234	0.730691305007	-0.297272464662	0.696669116198	4.78666316787	-8.47246016264	-1.1988274682	0.487727709001	0.21	0.609504974141	0.015	10.0	15.0	-1000.0	-9.58124458841	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-62.3092160255	-3.43204326077	-1.17110784507	-6.09504974141	1000.0	1000.0	1000.0	1000.0
10.9	6.330948285	0.131640106903	0.115267839253	0.623345581883	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.0906430220641	0.0	0.133882489446	-1.01147530644	2.13934900343	0.730004901132	-0.13995698562	0.710491205606	1.62265577208	-3.43204326077	-1.17110784507	0.22452551151	0.21	0.623345581883	0.015	10.0	15.0	-1000.0	-8.97708748877	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-63.30948285	-1.31640106903	-1.15267839253	-6.23345581883	1000.0	1000.0	1000.0	1000.0
11.0	6.34961506899	0.0491098137163	0.114378901434	0.630479080179	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	3.68771934633e-17	0.0892165938487	0.0	0.0245664114002	-0.18772193457	0.829963335151	0.726739612661	-0.0717378044893	0.717158239246	0.29774490617	-1.31640106903	-1.15267839253	0.113783005249	0.21	0.630479080179	0.015	10.0	15.0	-1000.0	-7.66026460998	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-63.4961506899	-0.491098137163	-1.14378901434	-6.30479080179	1000.0	1000.0	1000.0	1000.0
11.1	6.3159024465	0.0180445295628	0.113912598079	0.634617936157	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0135163278269	0.0519131223217	0.0	0.0	0.338218871478	0.311659686257	0.725869023679	-0.0415227026172	0.720655514409	-0.532948806215	-0.491098137163	-1.14378901434	0.0654294501486	0.21	0.634617936157	0.015	10.0	15.0	-1000.0	-5.4606707378	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-63.159024465	-0.180445295628	-1.13912598079	-6.34617936157	1000.0	1000.0	1000.0	1000.0
11.2	6.25193639543	0.00656724254508	0.113626568085	0.637453448632	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0255052206546	0.0190745555632	0.0	0.0	0.641068351783	0.115025475988	0.72613978488	-0.0284175320893	0.722800739362	-1.00567085041	-0.180445295628	-1.13912598079	0.0445797762178	0.21	0.637453448632	0.015	10.0	15.0	-1000.0	-3.04500797047	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-62.5193639543	-0.0656724254508	-1.13626568085	-6.37453448632	1000.0	1000.0	1000.0	1000.0
11.3	6.17663739574	0.00237309423572	0.113414344676	0.639806492737	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.029902100888	0.00694211685526	0.0	0.0	0.754357343558	0.0420176441972	0.726990160083	-0.023573169732	0.72439241493	-1.17903983801	-0.0656724254508	-1.13626568085	0.0368442177433	0.21	0.639806492737	0.015	10.0	15.0	-1000.0	-1.36595945634	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-61.7663739574	-0.0237309423572	-1.13414344676	-6.39806492737	1000.0	1000.0	1000.0	1000.0
11.4	6.09708551848	0.000852090201966	0.113228919412	0.64198482238	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0314780828484	0.00250855627454	0.0	0.0	0.796819239738	0.0152349048141	0.728102879222	-0.0218189064806	0.725783104409	-1.24118080671	-0.0237309423572	-1.13414344676	0.0339866391229	0.21	0.64198482238	0.015	10.0	15.0	-1000.0	-0.537525456334	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-60.9708551848	-0.00852090201966	-1.13228919412	-6.4198482238	1000.0	1000.0	1000.0	1000.0
11.5	6.01589659862	0.000304125073215	0.113054170312	0.644101811481	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0320186219338	0.000900729600387	0.0	0.0	0.813174841687	0.00548832842631	0.729309521054	-0.021203413956	0.727093722661	-1.26249426285	-0.00852090201966	-1.13228919412	0.0329193515342	0.21	0.644101811481	0.015	10.0	15.0	-1000.0	-0.198720979971	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-60.1589659862	-0.00304125073215	-1.13054170312	-6.44101811481	1000.0	1000.0	1000.0	1000.0
11.6	5.93402476248	0.000107906566877	0.112883204199	0.646198937776	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0321825175235	0.00032148527824	0.0	0.0	0.819998449622	0.00196525299262	0.730554847666	-0.021004052084	0.728375968505	-1.26895666595	-0.00304125073215	-1.13054170312	0.0325040028018	0.21	0.646198937776	0.015	10.0	15.0	-1000.0	-0.071423904033	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-59.3402476248	-0.00107906566877	-1.12883204199	-6.46198937776	1000.0	1000.0	1000.0	1000.0
11.7	5.85181636699	3.80602765126e-05	0.112713722822	0.648291241102	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0322102373567	0.000114066138348	0.0	0.0	0.823362069679	0.000699548821639	0.731811925499	-0.0209555628306	0.729647078834	-1.27004965898	-0.00107906566877	-1.12883204199	0.0323243034951	0.21	0.648291241102	0.015	10.0	15.0	-1000.0	-0.0253092990803	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-58.5181636699	-0.000380602765126	-1.12713722822	-6.48291241102	1000.0	1000.0	1000.0	1000.0
11.8	5.76939635357	1.33447751159e-05	0.112544898257	0.650384140658	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.032189069137	4.02328504361e-05	0.0	0.0	0.82547730453	0.000247538002328	0.733072177581	-0.0209614268771	0.73091326307	-1.26921499607	-0.000380602765126	-1.12713722822	0.0322293019874	0.21	0.650384140658	0.015	10.0	15.0	-1000.0	-0.00888860897804	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-57.6939635357	-0.000133447751159	-1.12544898257	-6.50384140658	1000.0	1000.0	1000.0	1000.0
11.9	5.68680956269	4.6510152432e-06	0.112376428591	0.652479576294	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0321504778925	1.41065276066e-05	0.0	0.0	0.827144015508	8.70719321334e-05	0.73433247529	-0.0209867344141	0.732176785567	-1.2676933433	-0.000133447751159	-1.12544898257	0.0321645844201	0.21	0.652479576294	0.015	10.0	15.0	-1000.0	-0.00309971570713	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-56.8680956269	-4.6510152432e-05	-1.12376428591	-6.52479576294	1000.0	1000.0	1000.0	1000.0
12.0	5.60407202401	1.61124365934e-06	0.112208413228	0.654578237432	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0321057361327	4.91650659958e-06	0.0	0.0	0.828649688553	3.04445336016e-05	0.735591645561	-0.0210189344075	0.733436900791	-1.26592917571	-4.6510152432e-05	-1.12376428591	0.0321106526393	0.21	0.654578237432	0.015	10.0	15.0	-1000.0	-0.00107404706946	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-56.0407202401	-1.61124365934e-05	-1.12208413228	-6.54578237432	1000.0	1000.0	1000.0	1000.0
12.1	5.52118954038	5.54795133678e-07	0.112040505208	0.656680364924	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.032058917906	1.70321739888e-06	0.0	0.0	0.830098573095	1.0580720742e-05	0.73685061746	-0.021053580379	0.734696210943	-1.26408313303	-1.61124365934e-05	-1.12208413228	0.0320606211234	0.21	0.656680364924	0.015	10.0	15.0	-1000.0	-0.000369849743063	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-55.2118954038	-5.54795133678e-06	-1.12040505208	-6.56680364924	1000.0	1000.0	1000.0	1000.0
12.2	5.43816444447	1.89863782663e-07	0.111872809204	0.658786036163	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0320113564274	5.86464200505e-07	0.0	0.0	0.831524862791	3.65491286998e-06	0.738107203154	-0.0210890209674	0.735953930973	-1.26220778393	-5.54795133678e-06	-1.12040505208	0.0320119428916	0.21	0.658786036163	0.015	10.0	15.0	-1000.0	-0.000126574252984	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-54.3816444447	-1.89863782663e-06	-1.11872809204	-6.58786036163	1000.0	1000.0	1000.0	1000.0
12.3	5.3549976397	6.45756674948e-08	0.111705329469	0.660895276006	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0319635856849	2.00701673005e-07	0.0	0.0	0.832942299147	1.25480077046e-06	0.739362111162	-0.0211247154261	0.737210028982	-1.26032418355	-1.89863782663e-06	-1.11872809204	0.0319637863866	0.21	0.660895276006	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-53.549976397	-6.45756674948e-07	-1.11705329469	-6.60895276006	1000.0	1000.0	1000.0	1000.0
12.4	5.27168949045	6.45756674948e-08	0.111538067557	0.663008087298	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0319158084197	0.0	0.0	0.0	0.834356113513	0.0	0.740615368323	-0.0211604390949	0.738464493325	-1.25844032599	0.0	-1.11705329469	0.0319158084197	0.21	0.663008087298	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-52.7168949045	-6.45756674948e-07	-1.11538067557	-6.63008087298	1000.0	1000.0	1000.0	1000.0
12.5	5.18824037458	6.45756674948e-08	0.111371023795	0.665124473701	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0318680193019	0.0	0.0	0.0	0.83576614889	0.0	0.741866984812	-0.0211961995661	0.739717321539	-1.25655600107	0.0	-1.11538067557	0.0318680193019	0.21	0.665124473701	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-51.8824037458	-6.45756674948e-07	-1.11371023795	-6.65124473701	1000.0	1000.0	1000.0	1000.0
12.6	5.10465047697	6.45756674948e-08	0.111204198602	0.667244430526	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0318202925128	0.0	0.0	0.0	0.837174327889	0.0	0.74311695349	-0.0212319129569	0.740968510481	-1.25467413378	0.0	-1.11371023795	0.0318202925128	0.21	0.667244430526	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-51.0465047697	-6.45756674948e-07	-1.11204198602	-6.67244430526	1000.0	1000.0	1000.0	1000.0
12.7	5.02091998325	6.45756674948e-08	0.111037592634	0.669367953065	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0317726281721	0.0	0.0	0.0	0.838580643246	0.0	0.744365267908	-0.0212675790831	0.742218055247	-1.25279472883	0.0	-1.11204198602	0.0317726281721	0.21	0.669367953065	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-50.2091998325	-6.45756674948e-07	-1.11037592634	-6.69367953065	1000.0	1000.0	1000.0	1000.0
12.8	4.93704907959	6.45756674948e-08	0.110871206535	0.671495036597	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0317250264668	0.0	0.0	0.0	0.839985089583	0.0	0.745611923292	-0.0213031978084	0.74346595099	-1.25091779359	0.0	-1.11037592634	0.0317250264668	0.21	0.671495036597	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-49.3704907959	-6.45756674948e-07	-1.10871206535	-6.71495036597	1000.0	1000.0	1000.0	1000.0
12.9	4.8530379527	6.45756674948e-08	0.110705040943	0.673625676386	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0316774875813	0.0	0.0	0.0	0.841387661599	0.0	0.746856914937	-0.0213387689982	0.744712192927	-1.24904333533	0.0	-1.10871206535	0.0316774875813	0.21	0.673625676386	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-48.530379527	-6.45756674948e-07	-1.10705040943	-6.73625676386	1000.0	1000.0	1000.0	1000.0
13.0	4.76888678981	6.45756674948e-08	0.110539096488	0.675759867684	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.031630011698	0.0	0.0	0.0	0.842788354059	0.0	0.748100238196	-0.0213742925199	0.745956776341	-1.24717136125	0.0	-1.10705040943	0.031630011698	0.21	0.675759867684	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-47.6888678981	-6.45756674948e-07	-1.10539096488	-6.75759867684	1000.0	1000.0	1000.0	1000.0
13.1	4.68459577867	6.45756674948e-08	0.11037337379	0.67789760573	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0315825989965	0.0	0.0	0.0	0.844187161801	0.0	0.749341888487	-0.0214097682425	0.747199696573	-1.24530187843	0.0	-1.10539096488	0.0315825989965	0.21	0.67789760573	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-46.8459577867	-6.45756674948e-07	-1.1037337379	-6.7789760573	1000.0	1000.0	1000.0	1000.0
13.2	4.60016510753	6.45756674948e-08	0.110207873463	0.680038885749	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0315352496544	0.0	0.0	0.0	0.84558407973	0.0	0.750581861287	-0.0214451960368	0.748440949026	-1.24343489387	0.0	-1.1037337379	0.0315352496544	0.21	0.680038885749	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-46.0016510753	-6.45756674948e-07	-1.10207873463	-6.80038885749	1000.0	1000.0	1000.0	1000.0
13.3	4.51559496516	6.45756674948e-08	0.110042596111	0.682183702953	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0314879638466	0.0	0.0	0.0	0.846979102822	0.0	0.751820152137	-0.0214805757754	0.749680529166	-1.24157041447	0.0	-1.10207873463	0.0314879638466	0.21	0.682183702953	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-45.1559496516	-6.45756674948e-07	-1.10042596111	-6.82183702953	1000.0	1000.0	1000.0	1000.0
13.4	4.43088554082	6.45756674948e-08	0.10987754233	0.684332052543	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.031440741746	0.0	0.0	0.0	0.848372226122	0.0	0.753056756639	-0.0215159073325	0.750918432523	-1.23970844705	0.0	-1.10042596111	0.031440741746	0.21	0.684332052543	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-44.3088554082	-6.45756674948e-07	-1.0987754233	-6.84332052543	1000.0	1000.0	1000.0	1000.0
13.5	4.34603702428	6.45756674948e-08	0.109712712709	0.686483929706	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0313935835229	0.0	0.0	0.0	0.849763444742	0.0	0.754291670453	-0.0215511905844	0.752154654683	-1.23784899831	0.0	-1.0987754233	0.0313935835229	0.21	0.686483929706	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-43.4603702428	-6.45756674948e-07	-1.09712712709	-6.86483929706	1000.0	1000.0	1000.0	1000.0
13.6	4.26104960578	6.45756674948e-08	0.109548107827	0.688639329618	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0313464893454	0.0	0.0	0.0	0.851152753865	0.0	0.755524889304	-0.0215864254087	0.753389191296	-1.23599207489	0.0	-1.09712712709	0.0313464893454	0.21	0.688639329618	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-42.6104960578	-6.45756674948e-07	-1.09548107827	-6.88639329618	1000.0	1000.0	1000.0	1000.0
13.7	4.17592347602	6.45756674948e-08	0.109383728257	0.690798247441	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0312994593792	0.0	0.0	0.0	0.852540148739	0.0	0.756756408975	-0.021621611685	0.754622038073	-1.23413768332	0.0	-1.09548107827	0.0312994593792	0.21	0.690798247441	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-41.7592347602	-6.45756674948e-07	-1.09383728257	-6.90798247441	1000.0	1000.0	1000.0	1000.0
13.8	4.0906588262	6.45756674948e-08	0.109219574562	0.692960678326	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0312524937877	0.0	0.0	0.0	0.853925624683	0.0	0.757986225308	-0.0216567492945	0.755853190783	-1.23228583005	0.0	-1.09383728257	0.0312524937877	0.21	0.692960678326	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-40.906588262	-6.45756674948e-07	-1.09219574562	-6.92960678326	1000.0	1000.0	1000.0	1000.0
13.9	4.00525584797	6.45756674948e-08	0.109055647299	0.695126617414	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0312055927321	0.0	0.0	0.0	0.855309177081	0.0	0.759214334208	-0.0216918381202	0.757082645259	-1.23043652143	0.0	-1.09219574562	0.0312055927321	0.21	0.695126617414	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-40.0525584797	-6.45756674948e-07	-1.09055647299	-6.95126617414	1000.0	1000.0	1000.0	1000.0
14.0	3.91971473345	6.45756674948e-08	0.108891947014	0.697296059831	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0311587563711	0.0	0.0	0.0	0.856690801385	0.0	0.760440731638	-0.0217268780468	0.758310397392	-1.22858976371	0.0	-1.09055647299	0.0311587563711	0.21	0.697296059831	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-39.1971473345	-6.45756674948e-07	-1.08891947014	-6.97296059831	1000.0	1000.0	1000.0	1000.0
14.1	3.8340356752	6.45756674948e-08	0.108728474249	0.699469000695	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0311119848613	0.0	0.0	0.0	0.858070493115	0.0	0.761665413619	-0.0217618689606	0.75953644313	-1.22674556308	0.0	-1.08891947014	0.0311119848613	0.21	0.699469000695	0.015	10.0	15.0	-1000.0	-4.30502596633e-05	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-38.340356752	-6.45756674948e-07	-1.08728474249	-6.99469000695	1000.0	1000.0	1000.0	1000.0
