time	[C]	[fba__B1]	[fba__B2]	[model__D]	[fba__A]	R3	fba__R1	fba__R2	model__R4	update__R3	bounds__k1	fba__lb	fba__ub	model__k_R4	ub_R1	vR3
14.1	1.86504428812	0.0	0.0	2.88571003529	10.0	0.0609315065493	0.0609315065493	0.0609315065493	0.186504428812	0.0609315065493	-0.2	0.0	1000.0	0.1	0.0597260826394	0.0609315065493
14.2	1.85243544484	0.0	0.0	2.90429148683	10.0	0.0597260826394	0.0597260826394	0.0597260826394	0.185243544484	0.0597260826394	-0.2	0.0	1000.0	0.1	0.0585445058795	0.0597260826394
14.3	1.83983448882	0.0	0.0	2.92274689345	10.0	0.0585445058795	0.0585445058795	0.0585445058795	0.183983448882	0.0585445058795	-0.2	0.0	1000.0	0.1	0.0573863044992	0.0585445058795
14.4	1.82724366642	0.0	0.0	2.94107634629	10.0	0.0573863044992	0.0573863044992	0.0573863044992	0.182724366642	0.0573863044992	-0.2	0.0	1000.0	0.1	0.0562510160608	0.0573863044992
14.5	1.81466515571	0.0	0.0	2.95927995861	10.0	0.0562510160608	0.0562510160608	0.0562510160608	0.181466515571	0.0562510160608	-0.2	0.0	1000.0	0.1	0.0551381872753	0.0562510160608
14.6	1.80210106798	0.0	0.0	2.97735786506	10.0	0.0551381872753	0.0551381872753	0.0551381872753	0.180210106798	0.0551381872753	-0.2	0.0	1000.0	0.1	0.054047373821	0.0551381872753
14.7	1.78955344936	0.0	0.0	2.99531022107	10.0	0.054047373821	0.054047373821	0.054047373821	0.178955344936	0.054047373821	-0.2	0.0	1000.0	0.1	0.0529781401657	0.054047373821
14.8	1.77702428228	0.0	0.0	3.01313720217	10.0	0.0529781401657	0.0529781401657	0.0529781401657	0.177702428228	0.0529781401657	-0.2	0.0	1000.0	0.1	0.051930059394	0.0529781401657
14.9	1.76451548702	0.0	0.0	3.03083900337	10.0	0.051930059394	0.051930059394	0.051930059394	0.176451548702	0.051930059394	-0.2	0.0	1000.0	0.1	0.0509027130354	0.051930059394
15.0	1.75202892313	0.0	0.0	3.04841583856	10.0	0.0509027130354	0.0509027130354	0.0509027130354	0.175202892313	0.0509027130354	-0.2	0.0	1000.0	0.1	0.0498956908984	0.0509027130354
15.1	1.73956639089	0.0	0.0	3.06586793989	10.0	0.0498956908984	0.0498956908984	0.0498956908984	0.173956639089	0.0498956908984	-0.2	0.0	1000.0	0.1	0.0489085909063	0.0498956908984
15.2	1.72712963266	0.0	0.0	3.08319555721	10.0	0.0489085909063	0.0489085909063	0.0489085909063	0.172712963266	0.0489085909063	-0.2	0.0	1000.0	0.1	0.0479410189364	0.0489085909063
15.3	1.71472033428	0.0	0.0	3.10039895748	10.0	0.0479410189364	0.0479410189364	0.0479410189364	0.171472033428	0.0479410189364	-0.2	0.0	1000.0	0.1	0.046992588663	0.0479410189364
15.4	1.70234012642	0.0	0.0	3.11747842421	10.0	0.046992588663	0.046992588663	0.046992588663	0.170234012642	0.046992588663	-0.2	0.0	1000.0	0.1	0.0460629214032	0.046992588663
15.5	1.68999058584	0.0	0.0	3.13443425693	10.0	0.0460629214032	0.0460629214032	0.0460629214032	0.168999058584	0.0460629214032	-0.2	0.0	1000.0	0.1	0.0451516459654	0.0460629214032
15.6	1.67767323672	0.0	0.0	3.15126677064	10.0	0.0451516459654	0.0451516459654	0.0451516459654	0.167767323672	0.0451516459654	-0.2	0.0	1000.0	0.1	0.0442583985013	0.0451516459654
15.7	1.6653895519	0.0	0.0	3.16797629532	10.0	0.0442583985013	0.0442583985013	0.0442583985013	0.16653895519	0.0442583985013	-0.2	0.0	1000.0	0.1	0.0433828223607	0.0442583985013
15.8	1.65314095407	0.0	0.0	3.18456317538	10.0	0.0433828223607	0.0433828223607	0.0433828223607	0.165314095407	0.0433828223607	-0.2	0.0	1000.0	0.1	0.042524567949	0.0433828223607
15.9	1.64092881704	0.0	0.0	3.20102776921	10.0	0.042524567949	0.042524567949	0.042524567949	0.164092881704	0.042524567949	-0.2	0.0	1000.0	0.1	0.0416832925876	0.042524567949
16.0	1.62875446685	0.0	0.0	3.21737044865	10.0	0.0416832925876	0.0416832925876	0.0416832925876	0.162875446685	0.0416832925876	-0.2	0.0	1000.0	0.1	0.040858660377	0.0416832925876
16.1	1.61661918296	0.0	0.0	3.23359159859	10.0	0.040858660377	0.040858660377	0.040858660377	0.161661918296	0.040858660377	-0.2	0.0	1000.0	0.1	0.0400503420629	0.040858660377
16.2	1.60452419933	0.0	0.0	3.24969161642	10.0	0.0400503420629	0.0400503420629	0.0400503420629	0.160452419933	0.0400503420629	-0.2	0.0	1000.0	0.1	0.0392580149048	0.0400503420629
16.3	1.59247070559	0.0	0.0	3.26567091165	10.0	0.0392580149048	0.0392580149048	0.0392580149048	0.159247070559	0.0392580149048	-0.2	0.0	1000.0	0.1	0.0384813625468	0.0392580149048
16.4	1.58045984805	0.0	0.0	3.28152990545	10.0	0.0384813625468	0.0384813625468	0.0384813625468	0.158045984805	0.0384813625468	-0.2	0.0	1000.0	0.1	0.0377200748914	0.0384813625468
16.5	1.56849273077	0.0	0.0	3.29726903022	10.0	0.0377200748914	0.0377200748914	0.0377200748914	0.156849273077	0.0377200748914	-0.2	0.0	1000.0	0.1	0.0369738479761	0.0377200748914
16.6	1.55657041662	0.0	0.0	3.31288872916	10.0	0.0369738479761	0.0369738479761	0.0369738479761	0.155657041662	0.0369738479761	-0.2	0.0	1000.0	0.1	0.0362423838513	0.0369738479761
16.7	1.54469392826	0.0	0.0	3.32838945591	10.0	0.0362423838513	0.0362423838513	0.0362423838513	0.154469392826	0.0362423838513	-0.2	0.0	1000.0	0.1	0.0355253904622	0.0362423838513
16.8	1.53286424913	0.0	0.0	3.34377167408	10.0	0.0355253904622	0.0355253904622	0.0355253904622	0.153286424913	0.0355253904622	-0.2	0.0	1000.0	0.1	0.0348225815314	0.0355253904622
16.9	1.52108232441	0.0	0.0	3.35903585696	10.0	0.0348225815314	0.0348225815314	0.0348225815314	0.152108232441	0.0348225815314	-0.2	0.0	1000.0	0.1	0.034133676445	0.0348225815314
17.0	1.50934906198	0.0	0.0	3.37418248703	10.0	0.034133676445	0.034133676445	0.034133676445	0.150934906198	0.034133676445	-0.2	0.0	1000.0	0.1	0.0334584001406	0.034133676445
17.1	1.49766533334	0.0	0.0	3.38921205569	10.0	0.0334584001406	0.0334584001406	0.0334584001406	0.149766533334	0.0334584001406	-0.2	0.0	1000.0	0.1	0.0327964829975	0.0334584001406
17.2	1.48603197448	0.0	0.0	3.40412506284	10.0	0.0327964829975	0.0327964829975	0.0327964829975	0.148603197448	0.0327964829975	-0.2	0.0	1000.0	0.1	0.0321476607286	0.0327964829975
17.3	1.47444978683	0.0	0.0	3.41892201657	10.0	0.0321476607286	0.0321476607286	0.0321476607286	0.147444978683	0.0321476607286	-0.2	0.0	1000.0	0.1	0.0315116742755	0.0321476607286
17.4	1.46291953805	0.0	0.0	3.43360343277	10.0	0.0315116742755	0.0315116742755	0.0315116742755	0.146291953805	0.0315116742755	-0.2	0.0	1000.0	0.1	0.0308882697047	0.0315116742755
17.5	1.45144196293	0.0	0.0	3.44816983486	10.0	0.0308882697047	0.0308882697047	0.0308882697047	0.145144196293	0.0308882697047	-0.2	0.0	1000.0	0.1	0.0302771981062	0.0308882697047
17.6	1.44001776419	0.0	0.0	3.46262175342	10.0	0.0302771981062	0.0302771981062	0.0302771981062	0.144001776419	0.0302771981062	-0.2	0.0	1000.0	0.1	0.0296782154943	0.0302771981062
17.7	1.42864761329	0.0	0.0	3.47695972586	10.0	0.0296782154943	0.0296782154943	0.0296782154943	0.142864761329	0.0296782154943	-0.2	0.0	1000.0	0.1	0.0290910827102	0.0296782154943
17.8	1.41733215124	0.0	0.0	3.49118429619	10.0	0.0290910827102	0.0290910827102	0.0290910827102	0.141733215124	0.0290910827102	-0.2	0.0	1000.0	0.1	0.0285155653262	0.0290910827102
17.9	1.40607198935	0.0	0.0	3.50529601461	10.0	0.0285155653262	0.0285155653262	0.0285155653262	0.140607198935	0.0285155653262	-0.2	0.0	1000.0	0.1	0.0279514335524	0.0285155653262
18.0	1.39486770998	0.0	0.0	3.51929543733	10.0	0.0279514335524	0.0279514335524	0.0279514335524	0.139486770998	0.0279514335524	-0.2	0.0	1000.0	0.1	0.027398462145	0.0279514335524
18.1	1.38371986734	0.0	0.0	3.53318312619	10.0	0.027398462145	0.027398462145	0.027398462145	0.138371986734	0.027398462145	-0.2	0.0	1000.0	0.1	0.0268564303159	0.027398462145
18.2	1.37262898812	0.0	0.0	3.54695964844	10.0	0.0268564303159	0.0268564303159	0.0268564303159	0.137262898812	0.0268564303159	-0.2	0.0	1000.0	0.1	0.0263251216453	0.0268564303159
18.3	1.36159557229	0.0	0.0	3.56062557644	10.0	0.0263251216453	0.0263251216453	0.0263251216453	0.136159557229	0.0263251216453	-0.2	0.0	1000.0	0.1	0.0258043239945	0.0263251216453
18.4	1.35062009371	0.0	0.0	3.57418148741	10.0	0.0258043239945	0.0258043239945	0.0258043239945	0.135062009371	0.0258043239945	-0.2	0.0	1000.0	0.1	0.0252938294218	0.0258043239945
18.5	1.33970300088	0.0	0.0	3.58762796319	10.0	0.0252938294218	0.0252938294218	0.0252938294218	0.133970300088	0.0252938294218	-0.2	0.0	1000.0	0.1	0.024793434099	0.0252938294218
18.6	1.32884471755	0.0	0.0	3.60096558993	10.0	0.024793434099	0.024793434099	0.024793434099	0.132884471755	0.024793434099	-0.2	0.0	1000.0	0.1	0.0243029382307	0.024793434099
18.7	1.31804564338	0.0	0.0	3.61419495792	10.0	0.0243029382307	0.0243029382307	0.0243029382307	0.131804564338	0.0243029382307	-0.2	0.0	1000.0	0.1	0.0238221459736	0.0243029382307
18.8	1.30730615459	0.0	0.0	3.62731666131	10.0	0.0238221459736	0.0238221459736	0.0238221459736	0.130730615459	0.0238221459736	-0.2	0.0	1000.0	0.1	0.023350865359	0.0238221459736
18.9	1.29662660457	0.0	0.0	3.64033129787	10.0	0.023350865359	0.023350865359	0.023350865359	0.129662660457	0.023350865359	-0.2	0.0	1000.0	0.1	0.022888908216	0.023350865359
19.0	1.28600732445	0.0	0.0	3.6532394688	10.0	0.022888908216	0.022888908216	0.022888908216	0.128600732445	0.022888908216	-0.2	0.0	1000.0	0.1	0.0224360900963	0.022888908216
19.1	1.27544862377	0.0	0.0	3.6660417785	10.0	0.0224360900963	0.0224360900963	0.0224360900963	0.127544862377	0.0224360900963	-0.2	0.0	1000.0	0.1	0.0219922302005	0.0224360900963
19.2	1.26495079096	0.0	0.0	3.67873883432	10.0	0.0219922302005	0.0219922302005	0.0219922302005	0.126495079096	0.0219922302005	-0.2	0.0	1000.0	0.1	0.021557151306	0.0219922302005
19.3	1.25451409399	0.0	0.0	3.69133124642	10.0	0.021557151306	0.021557151306	0.021557151306	0.125451409399	0.021557151306	-0.2	0.0	1000.0	0.1	0.0211306796962	0.021557151306
19.4	1.24413878088	0.0	0.0	3.7038196275	10.0	0.0211306796962	0.0211306796962	0.0211306796962	0.124413878088	0.0211306796962	-0.2	0.0	1000.0	0.1	0.0207126450913	0.0211306796962
19.5	1.23382508024	0.0	0.0	3.71620459265	10.0	0.0207126450913	0.0207126450913	0.0207126450913	0.123382508024	0.0207126450913	-0.2	0.0	1000.0	0.1	0.0203028805801	0.0207126450913
19.6	1.22357320181	0.0	0.0	3.72848675914	10.0	0.0203028805801	0.0203028805801	0.0203028805801	0.122357320181	0.0203028805801	-0.2	0.0	1000.0	0.1	0.0199012225533	0.0203028805801
19.7	1.21338333697	0.0	0.0	3.74066674624	10.0	0.0199012225533	0.0199012225533	0.0199012225533	0.121338333697	0.0199012225533	-0.2	0.0	1000.0	0.1	0.0195075106385	0.0199012225533
19.8	1.20325565926	0.0	0.0	3.75274517501	10.0	0.0195075106385	0.0195075106385	0.0195075106385	0.120325565926	0.0195075106385	-0.2	0.0	1000.0	0.1	0.0191215876358	0.0195075106385
19.9	1.19319032484	0.0	0.0	3.7647226682	10.0	0.0191215876358	0.0191215876358	0.0191215876358	0.119319032484	0.0191215876358	-0.2	0.0	1000.0	0.1	0.0187432994555	0.0191215876358
20.0	1.183187473	0.0	0.0	3.77659984998	10.0	0.0187432994555	0.0187432994555	0.0187432994555	0.1183187473	0.0187432994555	-0.2	0.0	1000.0	0.1	0.018372495056	0.0187432994555
20.1	1.17324722663	0.0	0.0	3.78837734586	10.0	0.018372495056	0.018372495056	0.018372495056	0.117324722663	0.018372495056	-0.2	0.0	1000.0	0.1	0.0180090263838	0.018372495056
20.2	1.16336969266	0.0	0.0	3.80005578247	10.0	0.0180090263838	0.0180090263838	0.0180090263838	0.116336969266	0.0180090263838	-0.2	0.0	1000.0	0.1	0.0176527483146	0.0180090263838
20.3	1.15355496253	0.0	0.0	3.81163578743	10.0	0.0176527483146	0.0176527483146	0.0176527483146	0.115355496253	0.0176527483146	-0.2	0.0	1000.0	0.1	0.0173035185949	0.0176527483146
20.4	1.14380311262	0.0	0.0	3.82311798919	10.0	0.0173035185949	0.0173035185949	0.0173035185949	0.114380311262	0.0173035185949	-0.2	0.0	1000.0	0.1	0.0169611977855	0.0173035185949
20.5	1.1341142047	0.0	0.0	3.8345030169	10.0	0.0169611977855	0.0169611977855	0.0169611977855	0.11341142047	0.0169611977855	-0.2	0.0	1000.0	0.1	0.0166256492058	0.0169611977855
20.6	1.1244882863	0.0	0.0	3.84579150022	10.0	0.0166256492058	0.0166256492058	0.0166256492058	0.11244882863	0.0166256492058	-0.2	0.0	1000.0	0.1	0.016296738879	0.0166256492058
20.7	1.11492539117	0.0	0.0	3.85698406924	10.0	0.016296738879	0.016296738879	0.016296738879	0.111492539117	0.016296738879	-0.2	0.0	1000.0	0.1	0.015974335479	0.016296738879
20.8	1.10542553966	0.0	0.0	3.86808135429	10.0	0.015974335479	0.015974335479	0.015974335479	0.110542553966	0.015974335479	-0.2	0.0	1000.0	0.1	0.0156583102778	0.015974335479
20.9	1.09598873913	0.0	0.0	3.87908398585	10.0	0.0156583102778	0.0156583102778	0.0156583102778	0.109598873913	0.0156583102778	-0.2	0.0	1000.0	0.1	0.0153485370937	0.0156583102778
21.0	1.08661498429	0.0	0.0	3.8899925944	10.0	0.0153485370937	0.0153485370937	0.0153485370937	0.108661498429	0.0153485370937	-0.2	0.0	1000.0	0.1	0.0150448922416	0.0153485370937
21.1	1.07730425762	0.0	0.0	3.90080781029	10.0	0.0150448922416	0.0150448922416	0.0150448922416	0.107730425762	0.0150448922416	-0.2	0.0	1000.0	0.1	0.0147472544831	0.0150448922416
21.2	1.06805652972	0.0	0.0	3.91153026364	10.0	0.0147472544831	0.0147472544831	0.0147472544831	0.106805652972	0.0147472544831	-0.2	0.0	1000.0	0.1	0.0144555049786	0.0147472544831
21.3	1.05887175964	0.0	0.0	3.92216058422	10.0	0.0144555049786	0.0144555049786	0.0144555049786	0.105887175964	0.0144555049786	-0.2	0.0	1000.0	0.1	0.014169527239	0.0144555049786
21.4	1.04974989527	0.0	0.0	3.93269940131	10.0	0.014169527239	0.014169527239	0.014169527239	0.104974989527	0.014169527239	-0.2	0.0	1000.0	0.1	0.0138892070802	0.014169527239
21.5	1.04069087367	0.0	0.0	3.94314734362	10.0	0.0138892070802	0.0138892070802	0.0138892070802	0.104069087367	0.0138892070802	-0.2	0.0	1000.0	0.1	0.0136144325768	0.0138892070802
21.6	1.03169462137	0.0	0.0	3.95350503918	10.0	0.0136144325768	0.0136144325768	0.0136144325768	0.103169462137	0.0136144325768	-0.2	0.0	1000.0	0.1	0.0133450940177	0.0136144325768
21.7	1.02276105473	0.0	0.0	3.96377311522	10.0	0.0133450940177	0.0133450940177	0.0133450940177	0.102276105473	0.0133450940177	-0.2	0.0	1000.0	0.1	0.0130810838622	0.0133450940177
21.8	1.01389008026	0.0	0.0	3.97395219807	10.0	0.0130810838622	0.0130810838622	0.0130810838622	0.101389008026	0.0130810838622	-0.2	0.0	1000.0	0.1	0.0128222966972	0.0130810838622
21.9	1.0050815949	0.0	0.0	3.9840429131	10.0	0.0128222966972	0.0128222966972	0.0128222966972	0.10050815949	0.0128222966972	-0.2	0.0	1000.0	0.1	0.0125686291949	0.0128222966972
22.0	0.99633548634	0.0	0.0	3.99404588459	10.0	0.0125686291949	0.0125686291949	0.0125686291949	0.099633548634	0.0125686291949	-0.2	0.0	1000.0	0.1	0.0123199800717	0.0125686291949
22.1	0.987651633316	0.0	0.0	4.00396173562	10.0	0.0123199800717	0.0123199800717	0.0123199800717	0.0987651633316	0.0123199800717	-0.2	0.0	1000.0	0.1	0.0120762500476	0.0123199800717
22.2	0.979029905896	0.0	0.0	4.01379108804	10.0	0.0120762500476	0.0120762500476	0.0120762500476	0.0979029905896	0.0120762500476	-0.2	0.0	1000.0	0.1	0.011837341807	0.0120762500476
22.3	0.970470165764	0.0	0.0	4.02353456235	10.0	0.011837341807	0.011837341807	0.011837341807	0.0970470165764	0.011837341807	-0.2	0.0	1000.0	0.1	0.0116031599591	0.011837341807
22.4	0.961972266489	0.0	0.0	4.03319277763	10.0	0.0116031599591	0.0116031599591	0.0116031599591	0.0961972266489	0.0116031599591	-0.2	0.0	1000.0	0.1	0.0113736110006	0.0116031599591
22.5	0.953536053797	0.0	0.0	4.04276635142	10.0	0.0113736110006	0.0113736110006	0.0113736110006	0.0953536053797	0.0113736110006	-0.2	0.0	1000.0	0.1	0.0111486032777	0.0113736110006
22.6	0.945161365835	0.0	0.0	4.05225589971	10.0	0.0111486032777	0.0111486032777	0.0111486032777	0.0945161365835	0.0111486032777	-0.2	0.0	1000.0	0.1	0.01092804695	0.0111486032777
22.7	0.936848033424	0.0	0.0	4.06166203681	10.0	0.01092804695	0.01092804695	0.01092804695	0.0936848033424	0.01092804695	-0.2	0.0	1000.0	0.1	0.0107118539543	0.01092804695
22.8	0.928595880308	0.0	0.0	4.07098537532	10.0	0.0107118539543	0.0107118539543	0.0107118539543	0.0928595880308	0.0107118539543	-0.2	0.0	1000.0	0.1	0.0104999379698	0.0107118539543
22.9	0.920404723399	0.0	0.0	4.08022652603	10.0	0.0104999379698	0.0104999379698	0.0104999379698	0.0920404723399	0.0104999379698	-0.2	0.0	1000.0	0.1	0.0102922143832	0.0104999379698
23.0	0.912274373015	0.0	0.0	4.08938609785	10.0	0.0102922143832	0.0102922143832	0.0102922143832	0.0912274373015	0.0102922143832	-0.2	0.0	1000.0	0.1	0.0100886002551	0.0102922143832
23.1	0.904204633112	0.0	0.0	4.09846469778	10.0	0.0100886002551	0.0100886002551	0.0100886002551	0.0904204633112	0.0100886002551	-0.2	0.0	1000.0	0.1	0.00988901428697	0.0100886002551
23.2	0.896195301509	0.0	0.0	4.10746293081	10.0	0.00988901428697	0.00988901428697	0.00988901428697	0.0896195301509	0.00988901428697	-0.2	0.0	1000.0	0.1	0.00969337678873	0.00988901428697
23.3	0.888246170112	0.0	0.0	4.11638139989	10.0	0.00969337678873	0.00969337678873	0.00969337678873	0.0888246170112	0.00969337678873	-0.2	0.0	1000.0	0.1	0.00950160964669	0.00969337678873
23.4	0.880357025127	0.0	0.0	4.12522070584	10.0	0.00950160964669	0.00950160964669	0.00950160964669	0.0880357025127	0.00950160964669	-0.2	0.0	1000.0	0.1	0.00931363629255	0.00950160964669
23.5	0.872527647269	0.0	0.0	4.13398144733	10.0	0.00931363629255	0.00931363629255	0.00931363629255	0.0872527647269	0.00931363629255	-0.2	0.0	1000.0	0.1	0.00912938167278	0.00931363629255
23.6	0.864757811973	0.0	0.0	4.14266422079	10.0	0.00912938167278	0.00912938167278	0.00912938167278	0.0864757811973	0.00912938167278	-0.2	0.0	1000.0	0.1	0.00894877221863	0.00912938167278
23.7	0.857047289587	0.0	0.0	4.1512696204	10.0	0.00894877221863	0.00894877221863	0.00894877221863	0.0857047289587	0.00894877221863	-0.2	0.0	1000.0	0.1	0.00877173581681	0.00894877221863
23.8	0.849395845573	0.0	0.0	4.15979823799	10.0	0.00877173581681	0.00877173581681	0.00877173581681	0.0849395845573	0.00877173581681	-0.2	0.0	1000.0	0.1	0.00859820178065	0.00877173581681
23.9	0.841803240696	0.0	0.0	4.16825066305	10.0	0.00859820178065	0.00859820178065	0.00859820178065	0.0841803240696	0.00859820178065	-0.2	0.0	1000.0	0.1	0.00842810082187	0.00859820178065
24.0	0.834269231207	0.0	0.0	4.17662748262	10.0	0.00842810082187	0.00842810082187	0.00842810082187	0.0834269231207	0.00842810082187	-0.2	0.0	1000.0	0.1	0.00826136502296	0.00842810082187
24.1	0.826793569029	0.0	0.0	4.1849292813	10.0	0.00826136502296	0.00826136502296	0.00826136502296	0.0826793569029	0.00826136502296	-0.2	0.0	1000.0	0.1	0.00809792781004	0.00826136502296
24.2	0.819376001928	0.0	0.0	4.19315664118	10.0	0.00809792781004	0.00809792781004	0.00809792781004	0.0819376001928	0.00809792781004	-0.2	0.0	1000.0	0.1	0.00793772392626	0.00809792781004
24.3	0.81201627369	0.0	0.0	4.20131014181	10.0	0.00793772392626	0.00793772392626	0.00793772392626	0.081201627369	0.00793772392626	-0.2	0.0	1000.0	0.1	0.00778068940577	0.00793772392626
24.4	0.804714124289	0.0	0.0	4.20939036015	10.0	0.00778068940577	0.00778068940577	0.00778068940577	0.0804714124289	0.00778068940577	-0.2	0.0	1000.0	0.1	0.00762676154817	0.00778068940577
24.5	0.797469290046	0.0	0.0	4.21739787055	10.0	0.00762676154817	0.00762676154817	0.00762676154817	0.0797469290046	0.00762676154817	-0.2	0.0	1000.0	0.1	0.00747587889349	0.00762676154817
24.6	0.790281503794	0.0	0.0	4.22533324469	10.0	0.00747587889349	0.00747587889349	0.00747587889349	0.0790281503794	0.00747587889349	-0.2	0.0	1000.0	0.1	0.00732798119761	0.00747587889349
24.7	0.783150495032	0.0	0.0	4.23319705157	10.0	0.00732798119761	0.00732798119761	0.00732798119761	0.0783150495032	0.00732798119761	-0.2	0.0	1000.0	0.1	0.00718300940826	0.00732798119761
24.8	0.776075990073	0.0	0.0	4.24098985747	10.0	0.00718300940826	0.00718300940826	0.00718300940826	0.0776075990073	0.00718300940826	-0.2	0.0	1000.0	0.1	0.0070409056414	0.00718300940826
24.9	0.769057712199	0.0	0.0	4.24871222591	10.0	0.0070409056414	0.0070409056414	0.0070409056414	0.0769057712199	0.0070409056414	-0.2	0.0	1000.0	0.1	0.00690161315813	0.0070409056414
25.0	0.762095381799	0.0	0.0	4.25636471763	10.0	0.00690161315813	0.00690161315813	0.00690161315813	0.0762095381799	0.00690161315813	-0.2	0.0	1000.0	0.1	0.00676507634203	0.00690161315813
25.1	0.755188716511	0.0	0.0	4.26394789055	10.0	0.00676507634203	0.00676507634203	0.00676507634203	0.0755188716511	0.00676507634203	-0.2	0.0	1000.0	0.1	0.00663124067695	0.00676507634203
25.2	0.74833743136	0.0	0.0	4.27146229977	10.0	0.00663124067695	0.00663124067695	0.00663124067695	0.074833743136	0.00663124067695	-0.2	0.0	1000.0	0.1	0.00650005272524	0.00663124067695
25.3	0.74154123889	0.0	0.0	4.27890849751	10.0	0.00650005272524	0.00650005272524	0.00650005272524	0.074154123889	0.00650005272524	-0.2	0.0	1000.0	0.1	0.00637146010644	0.00650005272524
25.4	0.734799849297	0.0	0.0	4.28628703312	10.0	0.00637146010644	0.00637146010644	0.00637146010644	0.0734799849297	0.00637146010644	-0.2	0.0	1000.0	0.1	0.00624541147633	0.00637146010644
25.5	0.728112970548	0.0	0.0	4.29359845301	10.0	0.00624541147633	0.00624541147633	0.00624541147633	0.0728112970548	0.00624541147633	-0.2	0.0	1000.0	0.1	0.00612185650644	0.00624541147633
25.6	0.721480308514	0.0	0.0	4.3008433007	10.0	0.00612185650644	0.00612185650644	0.00612185650644	0.0721480308514	0.00612185650644	-0.2	0.0	1000.0	0.1	0.00600074586398	0.00612185650644
25.7	0.714901567081	0.0	0.0	4.30802211672	10.0	0.00600074586398	0.00600074586398	0.00600074586398	0.0714901567081	0.00600074586398	-0.2	0.0	1000.0	0.1	0.00588203119211	0.00600074586398
25.8	0.708376448272	0.0	0.0	4.31513543864	10.0	0.00588203119211	0.00588203119211	0.00588203119211	0.0708376448272	0.00588203119211	-0.2	0.0	1000.0	0.1	0.00576566509064	0.00588203119211
25.9	0.701904652359	0.0	0.0	4.32218380107	10.0	0.00576566509064	0.00576566509064	0.00576566509064	0.0701904652359	0.00576566509064	-0.2	0.0	1000.0	0.1	0.00565160109713	0.00576566509064
26.0	0.695485877976	0.0	0.0	4.32916773556	10.0	0.00565160109713	0.00565160109713	0.00565160109713	0.0695485877976	0.00565160109713	-0.2	0.0	1000.0	0.1	0.0055397936683	0.00565160109713
26.1	0.689119822222	0.0	0.0	4.33608777068	10.0	0.0055397936683	0.0055397936683	0.0055397936683	0.0689119822222	0.0055397936683	-0.2	0.0	1000.0	0.1	0.00543019816186	0.0055397936683
26.2	0.68280618077	0.0	0.0	4.34294443195	10.0	0.00543019816186	0.00543019816186	0.00543019816186	0.068280618077	0.00543019816186	-0.2	0.0	1000.0	0.1	0.00532277081872	0.00543019816186
26.3	0.676544647966	0.0	0.0	4.34973824183	10.0	0.00532277081872	0.00532277081872	0.00532277081872	0.0676544647966	0.00532277081872	-0.2	0.0	1000.0	0.1	0.00521746874545	0.00532277081872
26.4	0.670334916933	0.0	0.0	4.35646971974	10.0	0.00521746874545	0.00521746874545	0.00521746874545	0.0670334916933	0.00521746874545	-0.2	0.0	1000.0	0.1	0.00511424989722	0.00521746874545
26.5	0.66417667966	0.0	0.0	4.363139382	10.0	0.00511424989722	0.00511424989722	0.00511424989722	0.066417667966	0.00511424989722	-0.2	0.0	1000.0	0.1	0.00501307306096	0.00511424989722
26.6	0.658069627106	0.0	0.0	4.36974774186	10.0	0.00501307306096	0.00501307306096	0.00501307306096	0.0658069627106	0.00501307306096	-0.2	0.0	1000.0	0.1	0.00491389783895	0.00501307306096
26.7	0.65201344928	0.0	0.0	4.37629530947	10.0	0.00491389783895	0.00491389783895	0.00491389783895	0.065201344928	0.00491389783895	-0.2	0.0	1000.0	0.1	0.00481668463267	0.00491389783895
26.8	0.64600783534	0.0	0.0	4.38278259188	10.0	0.00481668463267	0.00481668463267	0.00481668463267	0.064600783534	0.00481668463267	-0.2	0.0	1000.0	0.1	0.00472139462696	0.00481668463267
26.9	0.640052473673	0.0	0.0	4.38921009301	10.0	0.00472139462696	0.00472139462696	0.00472139462696	0.0640052473673	0.00472139462696	-0.2	0.0	1000.0	0.1	0.00462798977458	0.00472139462696
27.0	0.634147051983	0.0	0.0	4.39557831367	10.0	0.00462798977458	0.00462798977458	0.00462798977458	0.0634147051983	0.00462798977458	-0.2	0.0	1000.0	0.1	0.00453643278096	0.00462798977458
27.1	0.628291257367	0.0	0.0	4.40188775157	10.0	0.00453643278096	0.00453643278096	0.00453643278096	0.0628291257367	0.00453643278096	-0.2	0.0	1000.0	0.1	0.00444668708938	0.00453643278096
27.2	0.622484776403	0.0	0.0	4.40813890124	10.0	0.00444668708938	0.00444668708938	0.00444668708938	0.0622484776403	0.00444668708938	-0.2	0.0	1000.0	0.1	0.00435871686629	0.00444668708938
27.3	0.616727295219	0.0	0.0	4.41433225411	10.0	0.00435871686629	0.00435871686629	0.00435871686629	0.0616727295219	0.00435871686629	-0.2	0.0	1000.0	0.1	0.00427248698706	0.00435871686629
27.4	0.611018499571	0.0	0.0	4.42046829846	10.0	0.00427248698706	0.00427248698706	0.00427248698706	0.0611018499571	0.00427248698706	-0.2	0.0	1000.0	0.1	0.00418796302195	0.00427248698706
27.5	0.60535807492	0.0	0.0	4.42654751941	10.0	0.00418796302195	0.00418796302195	0.00418796302195	0.060535807492	0.00418796302195	-0.2	0.0	1000.0	0.1	0.00410511122234	0.00418796302195
