time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	fba__R1	fba__R2	fba__R3	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	bounds__fbalb_EX_adp	bounds__fbalb_EX_atp	bounds__fbalb_EX_glc	bounds__fbalb_EX_pyr	dt	fba__ub_R3	fba__ub_default	fba__zero	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
580.0	0.4200000000000007	2.5799999999999983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7099999999999955	0.5800000000000002	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-4.200000000000006	-25.799999999999983	-47.09999999999995	-5.800000000000002	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
590.0	0.4100000000000006	2.5899999999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.704999999999996	0.5900000000000003	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-4.100000000000006	-25.899999999999984	-47.049999999999955	-5.900000000000003	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
600.0	0.40000000000000063	2.5999999999999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.699999999999996	0.6000000000000003	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-4.000000000000006	-25.999999999999986	-46.99999999999996	-6.000000000000003	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
610.0	0.3900000000000007	2.609999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.694999999999996	0.6100000000000003	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.9000000000000066	-26.099999999999987	-46.94999999999995	-6.100000000000003	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
620.0	0.38000000000000067	2.619999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.689999999999996	0.6200000000000003	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.8000000000000065	-26.199999999999992	-46.899999999999956	-6.200000000000003	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
630.0	0.37000000000000066	2.629999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.684999999999997	0.6300000000000004	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.7000000000000064	-26.29999999999999	-46.849999999999966	-6.300000000000004	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
640.0	0.36000000000000065	2.6399999999999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.679999999999997	0.6400000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.6000000000000063	-26.39999999999999	-46.79999999999997	-6.400000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
650.0	0.35000000000000075	2.649999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.674999999999997	0.6500000000000005	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.5000000000000075	-26.49999999999999	-46.74999999999997	-6.500000000000004	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
660.0	0.34000000000000075	2.6599999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.669999999999998	0.6600000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.4000000000000075	-26.59999999999999	-46.69999999999998	-6.600000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
670.0	0.33000000000000085	2.6699999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.664999999999999	0.6700000000000005	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.3000000000000083	-26.699999999999992	-46.64999999999999	-6.700000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
680.0	0.32000000000000084	2.6799999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.659999999999999	0.6800000000000005	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.200000000000008	-26.799999999999997	-46.59999999999999	-6.800000000000004	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
690.0	0.3100000000000009	2.6899999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.655	0.6900000000000005	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.1000000000000085	-26.899999999999995	-46.55	-6.900000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
700.0	0.3000000000000007	2.6999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6499999999999995	0.7000000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.000000000000007	-26.999999999999996	-46.49999999999999	-7.000000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
710.0	0.2900000000000007	2.7099999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.645	0.7100000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.900000000000007	-27.099999999999994	-46.449999999999996	-7.100000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
720.0	0.28000000000000075	2.7199999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.640000000000001	0.7200000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.8000000000000074	-27.199999999999992	-46.400000000000006	-7.200000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
730.0	0.2700000000000007	2.7299999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.635000000000001	0.7300000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.700000000000007	-27.299999999999994	-46.35	-7.300000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
740.0	0.26000000000000073	2.7399999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.630000000000002	0.7400000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.600000000000007	-27.399999999999995	-46.30000000000001	-7.400000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
750.0	0.2500000000000008	2.7499999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.625000000000002	0.7500000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.5000000000000075	-27.499999999999993	-46.250000000000014	-7.500000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
760.0	0.24000000000000082	2.7599999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.620000000000002	0.7600000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.400000000000008	-27.59999999999999	-46.20000000000002	-7.600000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
770.0	0.2300000000000007	2.7699999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.615000000000002	0.7700000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.300000000000007	-27.699999999999996	-46.15000000000002	-7.700000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
780.0	0.2200000000000006	2.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.610000000000003	0.7800000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.200000000000006	-27.799999999999997	-46.10000000000003	-7.800000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
790.0	0.21000000000000058	2.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.605000000000003	0.7900000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.1000000000000054	-27.9	-46.050000000000026	-7.900000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
800.0	0.2000000000000005	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.600000000000004	0.8000000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-2.000000000000005	-27.999999999999996	-46.000000000000036	-8.000000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
810.0	0.19000000000000042	2.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.595000000000004	0.8100000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.9000000000000041	-28.099999999999998	-45.95000000000004	-8.100000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
820.0	0.1800000000000004	2.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.590000000000003	0.8200000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.800000000000004	-28.199999999999996	-45.900000000000034	-8.200000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
830.0	0.17000000000000037	2.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5850000000000035	0.8300000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.7000000000000037	-28.3	-45.85000000000003	-8.300000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
840.0	0.16000000000000036	2.8400000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.580000000000004	0.8400000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.6000000000000036	-28.400000000000002	-45.80000000000003	-8.400000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
850.0	0.15000000000000038	2.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.575000000000003	0.8500000000000005	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.5000000000000038	-28.5	-45.75000000000003	-8.500000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
860.0	0.1400000000000004	2.8600000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.570000000000003	0.8600000000000005	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.400000000000004	-28.6	-45.700000000000024	-8.600000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
870.0	0.1300000000000003	2.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.565000000000002	0.8700000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.300000000000003	-28.7	-45.65000000000002	-8.700000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
880.0	0.12000000000000022	2.8800000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.560000000000001	0.8800000000000008	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.2000000000000022	-28.8	-45.60000000000001	-8.800000000000008	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
890.0	0.11000000000000017	2.8900000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5550000000000015	0.8900000000000008	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.1000000000000016	-28.900000000000006	-45.55000000000001	-8.900000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
900.0	0.10000000000000017	2.900000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.550000000000002	0.9000000000000008	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-1.0000000000000016	-29.000000000000007	-45.500000000000014	-9.000000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
910.0	0.09000000000000022	2.9100000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.545000000000002	0.9100000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.9000000000000021	-29.100000000000005	-45.45000000000002	-9.100000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
920.0	0.08000000000000028	2.9200000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.540000000000001	0.9200000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.8000000000000027	-29.200000000000003	-45.400000000000006	-9.200000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
930.0	0.07000000000000031	2.9300000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.535	0.9300000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.7000000000000031	-29.300000000000004	-45.35	-9.300000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
940.0	0.060000000000000206	2.940000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53	0.9400000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.600000000000002	-29.400000000000006	-45.3	-9.400000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
950.0	0.05000000000000024	2.9500000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5249999999999995	0.9500000000000007	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.5000000000000023	-29.500000000000004	-45.24999999999999	-9.500000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
960.0	0.0400000000000003	2.960000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5200000000000005	0.9600000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.40000000000000296	-29.60000000000001	-45.2	-9.600000000000005	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
970.0	0.030000000000000283	2.9700000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.515000000000001	0.9700000000000006	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.3000000000000028	-29.700000000000006	-45.150000000000006	-9.700000000000006	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
980.0	0.020000000000000243	2.980000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.510000000000001	0.9800000000000008	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.20000000000000243	-29.800000000000008	-45.1	-9.800000000000008	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
990.0	0.01000000000000026	2.9900000000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.505000000000001	0.9900000000000008	-0.001	0.001	-0.0005	0.001	0.0005	0.0005	0.001	0.001	-0.001	0.0005	-0.001	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-0.1000000000000026	-29.900000000000006	-45.050000000000004	-9.900000000000007	-0.001	0.001	-0.0005	0.001	1000.0	1000.0	1000.0	1000.0
1000.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1010.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1020.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1030.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1040.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1050.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1060.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1070.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1080.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1090.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1100.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1110.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1120.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1130.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1140.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1150.0	3.258027528318941e-16	3.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000000001	1.0000000000000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-3.258027528318941e-15	-30.000000000000007	-45.00000000000001	-10.000000000000009	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
